Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
6366	CCL21	Secreted	1236	CCR7	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04061:Viral protein interaction with cytokine and cytokine receptor;hsa04062:Chemokine signaling pathway	9507024;9585422;11970971	DLRP;HPMR;IUPHAR;CellphoneDB	LR00220
7852	CXCR4	Membrane	1236	CCR7	Membrane	Cell adhesion		29637711		LR00221
6346	CCL1	Secreted	1237	CCR8	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04061:Viral protein interaction with cytokine and cytokine receptor;hsa04062:Chemokine signaling pathway	12645948;10419462;11154210;16221874;9211859;12967681	DLRP;HPMR;IUPHAR;CellphoneDB	LR00222
6351	CCL4	Secreted	1237	CCR8	Membrane	Cytokine-cytokine receptor interaction	hsa04062:Chemokine signaling pathway	9521068	DLRP	LR00223
6360	CCL16	Secreted	1237	CCR8	Membrane	Cytokine-cytokine receptor interaction	hsa04062:Chemokine signaling pathway	10910894		LR00224
6361	CCL17	Secreted	1237	CCR8	Membrane	Cytokine-cytokine receptor interaction	hsa04062:Chemokine signaling pathway	9521068;12832759	DLRP	LR00225
10344	CCL26	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381		LR00226
10850	CCL27	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		10725696;10725697;11821900		LR00227
388372	CCL4L1	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		29637711		LR00228
56477	CCL28	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		10781587		LR00229
6347	CCL2	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		9364936;26740381;9405404	DLRP;CellphoneDB	LR00230
6348	CCL3	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	CellphoneDB	LR00231
6349	CCL3L1	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;29637711		LR00232
6351	CCL4	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	DLRP;CellphoneDB	LR00233
6352	CCL5	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	DLRP;CellphoneDB	LR00234
6354	CCL7	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		9364936;26740381;9405404	DLRP;CellphoneDB	LR00235
6355	CCL8	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	DLRP;CellphoneDB	LR00236
6356	CCL11	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	DLRP;CellphoneDB	LR00237
6357	CCL13	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	DLRP;CellphoneDB	LR00238
6358	CCL14	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;9405404	DLRP;CellphoneDB	LR00239
6361	CCL17	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;29637711		LR00240
6363	CCL19	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		10706668		LR00241
6367	CCL22	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381;29637711		LR00242
6369	CCL24	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		26740381		LR00243
6370	CCL25	Secreted	1238	ACKR2	Membrane	Cytokine-cytokine receptor interaction		10706668		LR00244
5919	RARRES2	Secreted	1240	CMKLR1	Membrane	Secreted protein to receptor interaction		24671882;14675762;14530373;18165312;23396314;14701797	HPMR;IUPHAR	LR00245
124599	CD300LB	Membrane	100049587	SIGLEC14	Membrane	Cell adhesion		32822567		LR00246
124857	WFIKKN2	Secreted	283659	PRTG	Membrane	Secreted protein to receptor interaction		32822567		LR00247
441864	TARM1	Membrane	126014	OSCAR	Membrane	Cell adhesion		32822567		LR00248
1270	CNTF	Secreted	3570	IL6R	Membrane	Cytokine-cytokine receptor interaction	hsa04630:Jak-STAT signaling pathway	1281789		LR00249
1270	CNTF	Secreted	3572	IL6ST	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction	16051226;12643274	DLRP	LR00250
259197	NCR3	Membrane	1271	CNTFR	Membrane	Cell adhesion		32822567		LR00251
6653	SORL1	Membrane	1271	CNTFR	Membrane	Cell adhesion		26858303		LR00252
83755	KRTAP4-12	ECM	1271	CNTFR	Membrane	ECM-receptor interaction		16189514		LR00253
3371	TNC	ECM	1272	CNTN1	Membrane	ECM-receptor interaction		10103110		LR00254
3897	L1CAM	Membrane	1272	CNTN1	Membrane	Cell adhesion		7595520		LR00255
4162	MCAM	Membrane	1272	CNTN1	Membrane	Cell adhesion		32822567		LR00256
4684	NCAM1	Membrane	1272	CNTN1	Membrane	Cell adhesion		7595520		LR00257
1272	CNTN1	Membrane	4897	NRCAM	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs)	32589946		LR00258
5803	PTPRZ1	Membrane	1272	CNTN1	Membrane	Cell adhesion		20133774		LR00259
1272	CNTN1	Membrane	5804	PTPRZ2	Membrane	Cell adhesion		20133774		LR00260
1272	CNTN1	Membrane	6900	CNTN2	Membrane	Cell adhesion		12139915		LR00261
7070	THY1	Membrane	1272	CNTN1	Membrane	Cell adhesion		7595520		LR00262
1311	COMP	ECM	1277	COL1A1	ECM	ECM-receptor interaction		27318326		LR00263
1462	VCAN	ECM	1277	COL1A1	ECM	ECM-receptor interaction		16045811		LR00264
1277	COL1A1	ECM	164656	TMPRSS6	Membrane	ECM-receptor interaction		12149247		LR00265
1277	COL1A1	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00266
1277	COL1A1	ECM	3678	ITGA5	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	1693626		LR00267
1277	COL1A1	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00268
1277	COL1A1	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659899;12611880	HPMR	LR00269
1277	COL1A1	ECM	6382	SDC1	Membrane	ECM-receptor interaction	hsa04512:ECM-receptor interaction	1969657		LR00271
7450	VWF	Secreted	1277	COL1A1	ECM	Secreted protein to ECM interaction		19286885		LR00273
1311	COMP	ECM	1278	COL1A2	ECM	ECM-receptor interaction		27318326		LR00274
1462	VCAN	ECM	1278	COL1A2	ECM	ECM-receptor interaction		16045811		LR00275
1278	COL1A2	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00276
1278	COL1A2	ECM	3674	ITGA2B	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	11359786		LR00277
1278	COL1A2	ECM	3690	ITGB3	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	1693626		LR00278
1278	COL1A2	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00279
1278	COL1A2	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00280
1278	COL1A2	ECM	6382	SDC1	Membrane	ECM-receptor interaction	hsa04512:ECM-receptor interaction	1969657		LR00282
7450	VWF	Secreted	1278	COL1A2	ECM	Secreted protein to ECM interaction		19286885		LR00284
1280	COL2A1	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00285
1280	COL2A1	ECM	3674	ITGA2B	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	7520045;10772239		LR00286
1280	COL2A1	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00287
1280	COL2A1	ECM	4099	MAG	Membrane	ECM-receptor interaction		2446864		LR00288
4146	MATN1	ECM	1280	COL2A1	ECM	ECM-receptor interaction		10196235		LR00289
1280	COL2A1	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00290
1280	COL2A1	ECM	8797	TNFRSF10A	Membrane	ECM-receptor interaction		9811967		LR00294
1281	COL3A1	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00295
1281	COL3A1	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00296
1281	COL3A1	ECM	4099	MAG	Membrane	ECM-receptor interaction		2446864		LR00297
1281	COL3A1	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659899;9659900		LR00298
1281	COL3A1	ECM	6382	SDC1	Membrane	ECM-receptor interaction		1969657		LR00299
7450	VWF	Secreted	1281	COL3A1	ECM	Secreted protein to ECM interaction		19286885		LR00300
1282	COL4A1	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00301
1282	COL4A1	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00302
7450	VWF	Secreted	1282	COL4A1	ECM	Secreted protein to ECM interaction		19286885		LR00306
1284	COL4A2	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00307
1284	COL4A2	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00308
7450	VWF	Secreted	1284	COL4A2	ECM	Secreted protein to ECM interaction		19286885		LR00312
1285	COL4A3	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00313
1285	COL4A3	ECM	3690	ITGB3	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	14610079;12842087		LR00314
1285	COL4A3	ECM	3693	ITGB5	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	14610079		LR00315
1285	COL4A3	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00316
7450	VWF	Secreted	1285	COL4A3	ECM	Secreted protein to ECM interaction		19286885		LR00320
1286	COL4A4	ECM	22918	CD93	Membrane	ECM-receptor interaction		9136074		LR00321
1286	COL4A4	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00322
1287	COL4A5	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00326
1287	COL4A5	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00327
7450	VWF	Secreted	1287	COL4A5	ECM	Secreted protein to ECM interaction		19286885		LR00331
1288	COL4A6	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00332
1288	COL4A6	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00333
7450	VWF	Secreted	1288	COL4A6	ECM	Secreted protein to ECM interaction		19286885		LR00337
1289	COL5A1	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00338
1289	COL5A1	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00339
1289	COL5A1	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00340
1289	COL5A1	ECM	6382	SDC1	Membrane	ECM-receptor interaction		1969657		LR00341
1289	COL5A1	ECM	9672	SDC3	Membrane	ECM-receptor interaction		11751872		LR00342
1290	COL5A2	ECM	22918	CD93	Membrane	ECM-receptor interaction		1377218		LR00343
1290	COL5A2	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00344
1290	COL5A2	ECM	4921	DDR2	Membrane	ECM-receptor interaction		9659900		LR00345
1290	COL5A2	ECM	6382	SDC1	Membrane	ECM-receptor interaction		1969657		LR00346
1295	COL8A1	ECM	3672	ITGA1	Membrane	ECM-receptor interaction		10666376;12482545		LR00356
1295	COL8A1	ECM	3673	ITGA2	Membrane	ECM-receptor interaction		10666376;12482545		LR00357
1297	COL9A1	ECM	4099	MAG	Membrane	ECM-receptor interaction		2446864		LR00358
1298	COL9A2	ECM	4099	MAG	Membrane	ECM-receptor interaction		2446864		LR00362
1299	COL9A3	ECM	4099	MAG	Membrane	ECM-receptor interaction		2446864		LR00366
1300	COL10A1	ECM	3903	LAIR1	Membrane	ECM-receptor interaction		16754721		LR00370
22795	NID2	ECM	1305	COL13A1	Membrane	ECM-receptor interaction		11956183		LR00371
2335	FN1	ECM	1305	COL13A1	Membrane	ECM-receptor interaction		11956183		LR00372
3339	HSPG2	ECM	1305	COL13A1	Membrane	ECM-receptor interaction		11956183		LR00373
1311	COMP	ECM	3679	ITGA7	Membrane	ECM-receptor interaction	hsa04151:PI3K-Akt signaling pathway;hsa04510:Focal adhesion;hsa05165:Human papillomavirus infection	20019333		LR00375
1325	CORT	Secreted	117194	MRGPRX2	Membrane	Secreted protein to receptor interaction		12915402	HPMR	LR00378
1325	CORT	Secreted	2693	GHSR	Membrane	Secreted protein to receptor interaction		11227737	HPMR	LR00379
1325	CORT	Secreted	6751	SSTR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	10598788;9650799;11011067;9205124;9125122;15333679	HPMR;IUPHAR	LR00380
1325	CORT	Secreted	6752	SSTR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	9650799;9125122;15333679;10598788	HPMR;IUPHAR	LR00381
1325	CORT	Secreted	6753	SSTR3	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	10598788;9650799;9205124;9125122;15333679	HPMR;IUPHAR	LR00382
1325	CORT	Secreted	6754	SSTR4	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	10598788;9650799;9205124;11011067;9125122	HPMR;IUPHAR	LR00383
1325	CORT	Secreted	6755	SSTR5	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	10598788;9650799;11011067;9205124;9125122;15333679	HPMR;IUPHAR	LR00384
133	ADM	Secreted	10203	CALCRL	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04270:Vascular smooth muscle contraction	9620797	HPMR	LR00385
133	ADM	Secreted	10266	RAMP2	Membrane	Secreted protein to receptor interaction	hsa04270:Vascular smooth muscle contraction	9620797;30139742	HPMR	LR00386
133	ADM	Secreted	10267	RAMP1	Membrane	Secreted protein to receptor interaction	hsa04270:Vascular smooth muscle contraction	30139742		LR00387
133	ADM	Secreted	10268	RAMP3	Membrane	Secreted protein to receptor interaction	hsa04270:Vascular smooth muscle contraction	27391260		LR00388
133	ADM	Secreted	11318	GPR182	Membrane	Secreted protein to receptor interaction		7592696	HPMR	LR00389
133	ADM	Secreted	117194	MRGPRX2	Membrane	Secreted protein to receptor interaction		16111673;15823563	HPMR;IUPHAR	LR00390
133	ADM	Secreted	57007	ACKR3	Membrane	Secreted protein to receptor interaction		29637711		LR00391
133	ADM	Secreted	799	CALCR	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	15692146;12565884	IUPHAR	LR00392
133	ADM	Secreted	85443	DCLK3	Membrane	Secreted protein to receptor interaction		30139742		LR00393
134	ADORA1	Membrane	2911	GRM1	Membrane	Cell adhesion		11278325		LR00394
84890	ADO	Secreted	134	ADORA1	Membrane	Secreted protein to receptor interaction		23994158		LR00395
953	ENTPD1	Membrane	134	ADORA1	Membrane	Cell adhesion		21677139		LR00396
84890	ADO	Secreted	135	ADORA2A	Membrane	Secreted protein to receptor interaction		23994158		LR00397
953	ENTPD1	Membrane	135	ADORA2A	Membrane	Cell adhesion		21677139		LR00398
1630	DCC	Membrane	136	ADORA2B	Membrane	Cell adhesion		11048721		LR00399
84890	ADO	Secreted	136	ADORA2B	Membrane	Secreted protein to receptor interaction		23994158		LR00400
953	ENTPD1	Membrane	136	ADORA2B	Membrane	Cell adhesion		21677139		LR00401
1943	EFNA2	Membrane	1364	CLDN4	Membrane	Cell adhesion		16236711		LR00407
1364	CLDN4	Membrane	1947	EFNB1	Membrane	Cell adhesion		16211011		LR00408
27134	TJP3	Membrane	1364	CLDN4	Membrane	Cell adhesion		10601346		LR00411
7082	TJP1	Membrane	1364	CLDN4	Membrane	Cell adhesion		10601346		LR00415
8777	MPDZ	Membrane	1364	CLDN4	Membrane	Cell adhesion		24665401		LR00417
9414	TJP2	Membrane	1364	CLDN4	Membrane	Cell adhesion		10601346		LR00423
27134	TJP3	Membrane	1365	CLDN3	Membrane	Cell adhesion		10601346		LR00431
7082	TJP1	Membrane	1365	CLDN3	Membrane	Cell adhesion		10601346		LR00434
9075	CLDN2	Membrane	1365	CLDN3	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs);hsa04530:Tight junction	10562289		LR00437
9414	TJP2	Membrane	1365	CLDN3	Membrane	Cell adhesion		10601346		LR00440
149461	CLDN19	Membrane	1366	CLDN7	Membrane	Cell adhesion	hsa04514:Cell adhesion molecules (CAMs);hsa04530:Tight junction	28605828		LR00444
27134	TJP3	Membrane	1366	CLDN7	Membrane	Cell adhesion		10601346		LR00448
4072	EPCAM	Membrane	1366	CLDN7	Membrane	Cell adhesion		16054130		LR00449
7082	TJP1	Membrane	1366	CLDN7	Membrane	Cell adhesion		10601346		LR00451
9414	TJP2	Membrane	1366	CLDN7	Membrane	Cell adhesion		10601346		LR00459
1604	CD55	Membrane	1378	CR1	Membrane	Cell adhesion		11694537		LR00462
284266	SIGLEC15	Membrane	137970	UNC5D	Membrane	Cell adhesion		32822567		LR00463
2208	FCER2	Secreted	1380	CR2	Membrane	Secreted protein to receptor interaction		16785534	CellphoneDB	LR00464
3122	HLA-DRA	Membrane	1380	CR2	Membrane	Cell adhesion		8119731		LR00465
3123	HLA-DRB1	Membrane	1380	CR2	Membrane	Cell adhesion		8119731		LR00466
3439	IFNA1	Secreted	1380	CR2	Membrane	Cytokine-cytokine receptor interaction		16785534		LR00467
3440	IFNA2	Secreted	1380	CR2	Membrane	Cytokine-cytokine receptor interaction		16785534		LR00468
1392	CRH	Secreted	1394	CRHR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04934:Cushing syndrome	9851694;7692441;9326293;8536644;7477349;11123370;8612563;9178757	HPMR;IUPHAR	LR00469
1392	CRH	Secreted	1395	CRHR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction;hsa04934:Cushing syndrome	8243338;11123370;8536644	HPMR;IUPHAR	LR00470
114131	UCN3	Secreted	1394	CRHR1	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	11416224		LR00471
7349	UCN	Secreted	1394	CRHR1	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	9423932;11416224;11123370;8612563;15450949	HPMR;IUPHAR	LR00472
90226	UCN2	Secreted	1394	CRHR1	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	15450949	IUPHAR	LR00473
114131	UCN3	Secreted	1395	CRHR2	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	11416224;11329063;15450949	HPMR;IUPHAR	LR00474
7349	UCN	Secreted	1395	CRHR2	Membrane	Cytokine-cytokine receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	10816663;9423932;11416224;11123370;8612563;15450949	HPMR;IUPHAR	LR00475
90226	UCN2	Secreted	1395	CRHR2	Membrane	Secreted protein to receptor interaction	hsa04080:Neuroactive ligand-receptor interaction	11416224;11226328;11329063;15450949	HPMR;IUPHAR	LR00476
1399	CRKL	Membrane	2057	EPOR	Membrane	Cell adhesion		11443118		LR00477
84890	ADO	Secreted	140	ADORA3	Membrane	Secreted protein to receptor interaction		23994158		LR00478
1401	CRP	Secreted	4973	OLR1	Membrane	Cytokine-cytokine receptor interaction		21821723		LR00479
1404	HAPLN1	Secreted	100507436	MICA	Membrane	Secreted protein to receptor interaction		32822567		LR00480
1404	HAPLN1	Secreted	25960	ADGRA2	Membrane	Secreted protein to receptor interaction		32822567		LR00481
1404	HAPLN1	Secreted	283659	PRTG	Membrane	Secreted protein to receptor interaction		32822567		LR00482
1404	HAPLN1	Secreted	4982	TNFRSF11B	Membrane	Secreted protein to receptor interaction		32822567		LR00483
1404	HAPLN1	Secreted	57722	IGDCC4	Membrane	Secreted protein to receptor interaction		32822567		LR00484
1404	HAPLN1	Secreted	79865	TREML2	Membrane	Secreted protein to receptor interaction		32822567		LR00485
1404	HAPLN1	Secreted	80739	MPIG6B	Membrane	Secreted protein to receptor interaction		32822567		LR00486
1404	HAPLN1	Secreted	9173	IL1RL1	Membrane	Secreted protein to receptor interaction		32822567		LR00487
1435	CSF1	Secreted	1436	CSF1R	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04061:Viral protein interaction with cytokine and cytokine receptor;hsa04010:MAPK signaling pathway;hsa04014:Ras signaling pathway;hsa04015:Rap1 signaling pathway;hsa04151:PI3K-Akt signaling pathway;hsa04380:Osteoclast differentiation	7883784;2408759;8355686	DLRP;HPMR;IUPHAR	LR00488
146433	IL34	Secreted	1436	CSF1R	Membrane	Cytokine-cytokine receptor interaction	hsa04060:Cytokine-cytokine receptor interaction;hsa04061:Viral protein interaction with cytokine and cytokine receptor	31616414		LR00489
1436	CSF1R	Membrane	5618	PRLR	Membrane	Cell adhesion		10692427		LR00490
1437	CSF2	Secreted	1441	CSF3R	Membrane	Cytokine-cytokine receptor interaction	hsa04630:Jak-STAT signaling pathway	11091218;16720384	HPMR	LR00491
