Ligand_symbol,Receptor_symbol,interaction_name,pathway_name,interaction_name_2
EGFR,ERBB2,EGFR_ERBB2,,EGFR - ERBB2
EFEMP1,EGFR,EFEMP1_EGFR,,EFEMP1 - EGFR
EGFR,FGFR1,EGFR_FGFR1,,EGFR - FGFR1
FGL1,EGFR,FGL1_EGFR,,FGL1 - EGFR
FLT1,EGFR,FLT1_EGFR,,FLT1 - EGFR
NRG1,EGFR,NRG1_EGFR,,NRG1 - EGFR
TNC,EGFR,TNC_EGFR,,TNC - EGFR
ICAM1,EGFR,ICAM1_EGFR,,ICAM1 - EGFR
IGF1R,EGFR,IGF1R_EGFR,,IGF1R - EGFR
ITGB4,EGFR,ITGB4_EGFR,,ITGB4 - EGFR
JAK1,EGFR,JAK1_EGFR,,JAK1 - EGFR
L1CAM,EGFR,L1CAM_EGFR,,L1CAM - EGFR
MET,EGFR,MET_EGFR,,MET - EGFR
MIF,EGFR,MIF_EGFR,,MIF - EGFR
MYO1D,EGFR,MYO1D_EGFR,,MYO1D - EGFR
PLA2G2A,EGFR,PLA2G2A_EGFR,,PLA2G2A - EGFR
PTGIR,EGFR,PTGIR_EGFR,,PTGIR - EGFR
PTPN6,EGFR,PTPN6_EGFR,,PTPN6 - EGFR
S100A4,EGFR,S100A4_EGFR,,S100A4 - EGFR
CDCP1,EGFR,CDCP1_EGFR,,CDCP1 - EGFR
SPINK1,EGFR,SPINK1_EGFR,,SPINK1 - EGFR
EGFR,ADAM17,EGFR_ADAM17,,EGFR - ADAM17
OSMR,EGFR,OSMR_EGFR,,OSMR - EGFR
EPHA2,FGFR1,EPHA2_FGFR1,,EPHA2 - FGFR1
EPHA2,FGFR3,EPHA2_FGFR3,,EPHA2 - FGFR3
PTK2,EPHA2,PTK2_EPHA2,,PTK2 - EPHA2
AHSG,INSR,AHSG_INSR,,AHSG - INSR
CADM4,CADM2,CADM4_CADM2,,CADM4 - CADM2
CTTN,ENG,CTTN_ENG,,CTTN - ENG
RGS19,ENG,RGS19_ENG,,RGS19 - ENG
FN1,ENG,FN1_ENG,,FN1 - ENG
GDF2,ENG,GDF2_ENG,,GDF2 - ENG
BMP10,ENG,BMP10_ENG,,BMP10 - ENG
FAM126B,ENG,FAM126B_ENG,,FAM126B - ENG
ITGA2B,ENG,ITGA2B_ENG,,ITGA2B - ENG
ITGA5,ENG,ITGA5_ENG,,ITGA5 - ENG
ENG,ITGAV,ENG_ITGAV,,ENG - ITGAV
ITGB1,ENG,ITGB1_ENG,,ITGB1 - ENG
KDR,ENG,KDR_ENG,,KDR - ENG
LGALS3,ENG,LGALS3_ENG,,LGALS3 - ENG
SMAP1,ENG,SMAP1_ENG,,SMAP1 - ENG
SPARC,ENG,SPARC_ENG,,SPARC - ENG
TGFB1,ENG,TGFB1_ENG,,TGFB1 - ENG
TGFB2,ENG,TGFB2_ENG,,TGFB2 - ENG
TGFB3,ENG,TGFB3_ENG,,TGFB3 - ENG
TGFBR1,ENG,TGFBR1_ENG,,TGFBR1 - ENG
TRIP6,ENG,TRIP6_ENG,,TRIP6 - ENG
ZYX,ENG,ZYX_ENG,,ZYX - ENG
KCNAB1,ENG,KCNAB1_ENG,,KCNAB1 - ENG
SCEL,ENG,SCEL_ENG,,SCEL - ENG
EPHA1,FGFR1,EPHA1_FGFR1,,EPHA1 - FGFR1
EPHA1,FGFR3,EPHA1_FGFR3,,EPHA1 - FGFR3
EPHA1,GPI,EPHA1_GPI,,EPHA1 - GPI
EPHA3,FGFR1,EPHA3_FGFR1,,EPHA3 - FGFR1
EPHA3,FGFR3,EPHA3_FGFR3,,EPHA3 - FGFR3
EPHA4,FGFR3,EPHA4_FGFR3,,EPHA4 - FGFR3
PDGFRA,EPHA4,PDGFRA_EPHA4,,PDGFRA - EPHA4
EPHA5,FGFR1,EPHA5_FGFR1,,EPHA5 - FGFR1
EPHA5,FGFR3,EPHA5_FGFR3,,EPHA5 - FGFR3
EPHA7,FGFR1,EPHA7_FGFR1,,EPHA7 - FGFR1
EPHA7,FGFR3,EPHA7_FGFR3,,EPHA7 - FGFR3
AFDN,EPHA7,AFDN_EPHA7,,AFDN - EPHA7
AFDN,EPHB2,AFDN_EPHB2,,AFDN - EPHB2
MMP9,EPHB2,MMP9_EPHB2,,MMP9 - EPHB2
AFDN,EPHB3,AFDN_EPHB3,,AFDN - EPHB3
AFDN,EPHB6,AFDN_EPHB6,,AFDN - EPHB6
ERBB2,EPOR,ERBB2_EPOR,,ERBB2 - EPOR
GH1,EPOR,GH1_EPOR,,GH1 - EPOR
GHR,EPOR,GHR_EPOR,,GHR - EPOR
NPTN,EPOR,NPTN_EPOR,,NPTN - EPOR
IFNGR2,EPOR,IFNGR2_EPOR,,IFNGR2 - EPOR
IL6ST,EPOR,IL6ST_EPOR,,IL6ST - EPOR
JAK2,EPOR,JAK2_EPOR,,JAK2 - EPOR
KDR,EPOR,KDR_EPOR,,KDR - EPOR
KIT,EPOR,KIT_EPOR,,KIT - EPOR
LYN,EPOR,LYN_EPOR,,LYN - EPOR
KITLG,EPOR,KITLG_EPOR,,KITLG - EPOR
PIK3R1,EPOR,PIK3R1_EPOR,,PIK3R1 - EPOR
SYK,EPOR,SYK_EPOR,,SYK - EPOR
SOCS2,EPOR,SOCS2_EPOR,,SOCS2 - EPOR
STUB1,ERBB2,STUB1_ERBB2,,STUB1 - ERBB2
CDC37,ERBB2,CDC37_ERBB2,,CDC37 - ERBB2
ERBB2,ERBB3,ERBB2_ERBB3,,ERBB2 - ERBB3
ETV5,ERBB2,ETV5_ERBB2,,ETV5 - ERBB2
GRB7,ERBB2,GRB7_ERBB2,,GRB7 - ERBB2
HSP90AA1,ERBB2,HSP90AA1_ERBB2,,HSP90AA1 - ERBB2
HSP90AB1,ERBB2,HSP90AB1_ERBB2,,HSP90AB1 - ERBB2
IL6ST,ERBB2,IL6ST_ERBB2,,IL6ST - ERBB2
MET,ERBB2,MET_ERBB2,,MET - ERBB2
NGF,ERBB2,NGF_ERBB2,,NGF - ERBB2
PEPD,ERBB2,PEPD_ERBB2,,PEPD - ERBB2
PIK3R1,ERBB2,PIK3R1_ERBB2,,PIK3R1 - ERBB2
PLXNB1,ERBB2,PLXNB1_ERBB2,,PLXNB1 - ERBB2
DYM,ERBB2,DYM_ERBB2,,DYM - ERBB2
PRL,ERBB2,PRL_ERBB2,,PRL - ERBB2
PTPRO,ERBB2,PTPRO_ERBB2,,PTPRO - ERBB2
SRC,ERBB2,SRC_ERBB2,,SRC - ERBB2
CPNE3,ERBB2,CPNE3_ERBB2,,CPNE3 - ERBB2
DNAJA3,ERBB2,DNAJA3_ERBB2,,DNAJA3 - ERBB2
CADM4,ERBB3,CADM4_ERBB3,,CADM4 - ERBB3
CADM1,ERBB3,CADM1_ERBB3,,CADM1 - ERBB3
GRB7,ERBB3,GRB7_ERBB3,,GRB7 - ERBB3
EPN1,ERBB3,EPN1_ERBB3,,EPN1 - ERBB3
IFNAR1,ERBB3,IFNAR1_ERBB3,,IFNAR1 - ERBB3
IFNAR2,ERBB3,IFNAR2_ERBB3,,IFNAR2 - ERBB3
IL6ST,ERBB3,IL6ST_ERBB3,,IL6ST - ERBB3
ITGA6,ERBB3,ITGA6_ERBB3,,ITGA6 - ERBB3
ITGB4,ERBB3,ITGB4_ERBB3,,ITGB4 - ERBB3
MET,ERBB3,MET_ERBB3,,MET - ERBB3
PA2G4,ERBB3,PA2G4_ERBB3,,PA2G4 - ERBB3
PLA2G2A,ERBB3,PLA2G2A_ERBB3,,PLA2G2A - ERBB3
S100A4,ERBB3,S100A4_ERBB3,,S100A4 - ERBB3
MMP7,ERBB4,MMP7_ERBB4,,MMP7 - ERBB4
ERBB4,ADAM17,ERBB4_ADAM17,,ERBB4 - ADAM17
ALB,LRP2,ALB_LRP2,,ALB - LRP2
ALB,VCAM1,ALB_VCAM1,,ALB - VCAM1
F2,GP1BA,F2_GP1BA,,F2 - GP1BA
F2,ITGA2B,F2_ITGA2B,,F2 - ITGA2B
F2,THBD,F2_THBD,,F2 - THBD
PROCR,F2R,PROCR_F2R,,PROCR - F2R
F2RL1,F2R,F2RL1_F2R,,F2RL1 - F2R
GNAI2,F2R,GNAI2_F2R,,GNAI2 - F2R
ITGA2B,F2R,ITGA2B_F2R,,ITGA2B - F2R
ITGB3,F2R,ITGB3_F2R,,ITGB3 - F2R
MMP2,F2R,MMP2_F2R,,MMP2 - F2R
PARD3,F2R,PARD3_F2R,,PARD3 - F2R
TPSAB1,F2RL1,TPSAB1_F2RL1,,TPSAB1 - F2RL1
PLG,F3,PLG_F3,,PLG - F3
F8,LRP1,F8_LRP1,,F8 - LRP1
F8,LRP2,F8_LRP2,,F8 - LRP2
F8,LRP4,F8_LRP4,,F8 - LRP4
F9,LRP1,F9_LRP1,,F9 - LRP1
F11,GP1BA,F11_GP1BA,,F11 - GP1BA
F11,GP1BB,F11_GP1BB,,F11 - GP1BB
F11,GP5,F11_GP5,,F11 - GP5
F11,GP9,F11_GP9,,F11 - GP9
F12,CD93,F12_CD93,,F12 - CD93
F12,GP1BA,F12_GP1BA,,F12 - GP1BA
F12,GP1BB,F12_GP1BB,,F12 - GP1BB
F12,GP5,F12_GP5,,F12 - GP5
F12,GP9,F12_GP9,,F12 - GP9
F13A1,ITGA4,F13A1_ITGA4,,F13A1 - ITGA4
F13A1,ITGA9,F13A1_ITGA9,,F13A1 - ITGA9
F13A1,ITGB1,F13A1_ITGB1,,F13A1 - ITGB1
GCG,FAP,GCG_FAP,,GCG - FAP
GIP,FAP,GIP_FAP,,GIP - FAP
GRP,FAP,GRP_FAP,,GRP - FAP
NPY,FAP,NPY_FAP,,NPY - FAP
NPPB,FAP,NPPB_FAP,,NPPB - FAP
FAP,NPR2,FAP_NPR2,,FAP - NPR2
PAM,FAP,PAM_FAP,,PAM - FAP
PYY,FAP,PYY_FAP,,PYY - FAP
TAC1,FAP,TAC1_FAP,,TAC1 - FAP
FBLN1,ITGB1,FBLN1_ITGB1,,FBLN1 - ITGB1
FBLN2,ITGB3,FBLN2_ITGB3,,FBLN2 - ITGB3
FBN1,ITGA5,FBN1_ITGA5,,FBN1 - ITGA5
FBN1,ITGAV,FBN1_ITGAV,,FBN1 - ITGAV
FBN1,ITGB1,FBN1_ITGB1,,FBN1 - ITGB1
FBN1,ITGB3,FBN1_ITGB3,,FBN1 - ITGB3
FCAR,SIGLEC14,FCAR_SIGLEC14,,FCAR - SIGLEC14
LILRB2,FCAR,LILRB2_FCAR,,LILRB2 - FCAR
IFNGR1,FCAR,IFNGR1_FCAR,,IFNGR1 - FCAR
PIGR,FCAR,PIGR_FCAR,,PIGR - FCAR
FCAR,PDCD1LG2,FCAR_PDCD1LG2,,FCAR - PDCD1LG2
FCAR,SIGLEC10,FCAR_SIGLEC10,,FCAR - SIGLEC10
ITIH2,FCER1A,ITIH2_FCER1A,,ITIH2 - FCER1A
FCGR1A,LILRB3,FCGR1A_LILRB3,,FCGR1A - LILRB3
FCGR1A,ILDR1,FCGR1A_ILDR1,,FCGR1A - ILDR1
FCGR1A,PILRA,FCGR1A_PILRA,,FCGR1A - PILRA
FCGR1A,MOG,FCGR1A_MOG,,FCGR1A - MOG
FCGR2A,TIGIT,FCGR2A_TIGIT,,FCGR2A - TIGIT
FCGR2A,ILDR1,FCGR2A_ILDR1,,FCGR2A - ILDR1
LCN2,FCGR2A,LCN2_FCGR2A,,LCN2 - FCGR2A
FCGR2A,MOG,FCGR2A_MOG,,FCGR2A - MOG
FCGR2A,MPZ,FCGR2A_MPZ,,FCGR2A - MPZ
FCGR2A,TARM1,FCGR2A_TARM1,,FCGR2A - TARM1
FCGR2A,PDGFRB,FCGR2A_PDGFRB,,FCGR2A - PDGFRB
SEMA3G,FCGR2A,SEMA3G_FCGR2A,,SEMA3G - FCGR2A
FCGR2A,BTNL8,FCGR2A_BTNL8,,FCGR2A - BTNL8
IL6,FCGR3B,IL6_FCGR3B,,IL6 - FCGR3B
FCGRT,LILRB2,FCGRT_LILRB2,,FCGRT - LILRB2
FCGRT,LILRA2,FCGRT_LILRA2,,FCGRT - LILRA2
FGF2,GPC4,FGF2_GPC4,,FGF2 - GPC4
GPC4,COL18A1,GPC4_COL18A1,,GPC4 - COL18A1
FGA,ITGA2B,FGA_ITGA2B,,FGA - ITGA2B
FGA,ITGAX,FGA_ITGAX,,FGA - ITGAX
FGA,ITGB2,FGA_ITGB2,,FGA - ITGB2
FGA,ITGB3,FGA_ITGB3,,FGA - ITGB3
FGA,VCAM1,FGA_VCAM1,,FGA - VCAM1
FGB,ITGA2B,FGB_ITGA2B,,FGB - ITGA2B
FGB,ITGB3,FGB_ITGB3,,FGB - ITGB3
FGB,VCAM1,FGB_VCAM1,,FGB - VCAM1
FGF1,ITGAV,FGF1_ITGAV,,FGF1 - ITGAV
FGF1,ITGB3,FGF1_ITGB3,,FGF1 - ITGB3
FGF1,NRP1,FGF1_NRP1,,FGF1 - NRP1
FGF2,ITGAV,FGF2_ITGAV,,FGF2 - ITGAV
FGF2,ITGB3,FGF2_ITGB3,,FGF2 - ITGB3
FGF2,FGFRL1,FGF2_FGFRL1,,FGF2 - FGFRL1
FGF2,SDC1,FGF2_SDC1,,FGF2 - SDC1
FGF2,SDC2,FGF2_SDC2,,FGF2 - SDC2
FGF2,SDC4,FGF2_SDC4,,FGF2 - SDC4
FGF2,THBS1,FGF2_THBS1,,FGF2 - THBS1
FGF2,THBS2,FGF2_THBS2,,FGF2 - THBS2
FGF2,NRP1,FGF2_NRP1,,FGF2 - NRP1
FGF2,SDC3,FGF2_SDC3,,FGF2 - SDC3
FGF3,FGFR3,FGF3_FGFR3,,FGF3 - FGFR3
FGF3,FGFR4,FGF3_FGFR4,,FGF3 - FGFR4
FGF4,NRP1,FGF4_NRP1,,FGF4 - NRP1
FGF7,FGFR3,FGF7_FGFR3,,FGF7 - FGFR3
FGF7,FGFR4,FGF7_FGFR4,,FGF7 - FGFR4
FGF7,NRP1,FGF7_NRP1,,FGF7 - NRP1
FGF13,SCN5A,FGF13_SCN5A,,FGF13 - SCN5A
FGF13,SCN8A,FGF13_SCN8A,,FGF13 - SCN8A
FRS3,FGFR1,FRS3_FGFR1,,FRS3 - FGFR1
HSPG2,FGFR1,HSPG2_FGFR1,,HSPG2 - FGFR1
ANOS1,FGFR1,ANOS1_FGFR1,,ANOS1 - FGFR1
L1CAM,FGFR1,L1CAM_FGFR1,,L1CAM - FGFR1
PDGFRA,FGFR1,PDGFRA_FGFR1,,PDGFRA - FGFR1
FGFRL1,FGFR1,FGFRL1_FGFR1,,FGFRL1 - FGFR1
PTK7,FGFR1,PTK7_FGFR1,,PTK7 - FGFR1
NECTIN1,FGFR1,NECTIN1_FGFR1,,NECTIN1 - FGFR1
FGFR1,SDC4,FGFR1_SDC4,,FGFR1 - SDC4
SPARC,FGFR1,SPARC_FGFR1,,SPARC - FGFR1
IL1RAPL2,FGFR3,IL1RAPL2_FGFR3,,IL1RAPL2 - FGFR3
HSP90AA1,FGFR3,HSP90AA1_FGFR3,,HSP90AA1 - FGFR3
FGFR3,SDC4,FGFR3_SDC4,,FGFR3 - SDC4
PTCH1,GPC5,PTCH1_GPC5,,PTCH1 - GPC5
SHH,GPC5,SHH_GPC5,,SHH - GPC5
TNFRSF12A,FGFR1,TNFRSF12A_FGFR1,,TNFRSF12A - FGFR1
PF4,FGFR2,PF4_FGFR2,,PF4 - FGFR2
FGFR2,SDC4,FGFR2_SDC4,,FGFR2 - SDC4
FGF23,FGFR2,FGF23_FGFR2,,FGF23 - FGFR2
LRRTM2,FGFR4,LRRTM2_FGFR4,,LRRTM2 - FGFR4
FGF21,FGFR4,FGF21_FGFR4,,FGF21 - FGFR4
FGFR4,LAIR1,FGFR4_LAIR1,,FGFR4 - LAIR1
LAIR2,FGFR4,LAIR2_FGFR4,,LAIR2 - FGFR4
FGFR4,BCAM,FGFR4_BCAM,,FGFR4 - BCAM
PSG7,FGFR4,PSG7_FGFR4,,PSG7 - FGFR4
PSG9,FGFR4,PSG9_FGFR4,,PSG9 - FGFR4
FGFR4,PTPRD,FGFR4_PTPRD,,FGFR4 - PTPRD
FGFR4,PTPRS,FGFR4_PTPRS,,FGFR4 - PTPRS
FGFR4,SDC4,FGFR4_SDC4,,FGFR4 - SDC4
FGFR4,LILRA6,FGFR4_LILRA6,,FGFR4 - LILRA6
FGFR4,UNC5A,FGFR4_UNC5A,,FGFR4 - UNC5A
FGG,ITGA2B,FGG_ITGA2B,,FGG - ITGA2B
FGG,ITGB3,FGG_ITGB3,,FGG - ITGB3
FGG,VCAM1,FGG_VCAM1,,FGG - VCAM1
VEGFD,ITGA9,VEGFD_ITGA9,,VEGFD - ITGA9
VEGFD,NRP2,VEGFD_NRP2,,VEGFD - NRP2
SHANK2,ADGRL1,SHANK2_ADGRL1,,SHANK2 - ADGRL1
MICA,KLRK1,MICA_KLRK1,,MICA - KLRK1
KLRK1,RAET1E,KLRK1_RAET1E,,KLRK1 - RAET1E
KLRK1,RAET1L,KLRK1_RAET1L,,KLRK1 - RAET1L
KLRK1,RAET1G,KLRK1_RAET1G,,KLRK1 - RAET1G
ULBP3,KLRK1,ULBP3_KLRK1,,ULBP3 - KLRK1
KLRK1,ULBP2,KLRK1_ULBP2,,KLRK1 - ULBP2
COL5A3,CD93,COL5A3_CD93,,COL5A3 - CD93
SFTPA2,CD93,SFTPA2_CD93,,SFTPA2 - CD93
SHANK2,ADGRL2,SHANK2_ADGRL2,,SHANK2 - ADGRL2
DKK1,KREMEN2,DKK1_KREMEN2,,DKK1 - KREMEN2
DKK1,KREMEN1,DKK1_KREMEN1,,DKK1 - KREMEN1
NEGR1,IGSF9B,NEGR1_IGSF9B,,NEGR1 - IGSF9B
SEMA4A,PLXND1,SEMA4A_PLXND1,,SEMA4A - PLXND1
FLNA,GRM4,FLNA_GRM4,,FLNA - GRM4
FLNA,GRM5,FLNA_GRM5,,FLNA - GRM5
FLNA,GRM7,FLNA_GRM7,,FLNA - GRM7
FLNA,GRM8,FLNA_GRM8,,FLNA - GRM8
FLNA,MTNR1A,FLNA_MTNR1A,,FLNA - MTNR1A
FLNA,MTNR1B,FLNA_MTNR1B,,FLNA - MTNR1B
FLNA,OPRM1,FLNA_OPRM1,,FLNA - OPRM1
FN1,TMPRSS6,FN1_TMPRSS6,,FN1 - TMPRSS6
FN1,CD93,FN1_CD93,,FN1 - CD93
FN1,ITGA2,FN1_ITGA2,,FN1 - ITGA2
FN1,ITGA9,FN1_ITGA9,,FN1 - ITGA9
FN1,LRP4,FN1_LRP4,,FN1 - LRP4
FN1,MAG,FN1_MAG,,FN1 - MAG
FN1,NT5E,FN1_NT5E,,FN1 - NT5E
FN1,TNFRSF11B,FN1_TNFRSF11B,,FN1 - TNFRSF11B
FN1,PLAUR,FN1_PLAUR,,FN1 - PLAUR
PLG,FN1,PLG_FN1,,PLG - FN1
FN1,SDC2,FN1_SDC2,,FN1 - SDC2
FN1,TSHR,FN1_TSHR,,FN1 - TSHR
CLCF1,SORL1,CLCF1_SORL1,,CLCF1 - SORL1
GNAI2,FPR1,GNAI2_FPR1,,GNAI2 - FPR1
SAA1,FPR1,SAA1_FPR1,,SAA1 - FPR1
CCL23,FPR2,CCL23_FPR2,,CCL23 - FPR2
CADM2,CADM1,CADM2_CADM1,,CADM2 - CADM1
CADM1,CRTAM,CADM1_CRTAM,,CADM1 - CRTAM
IL17RA,IL17RA,IL17RA_IL17RA,,IL17RA - IL17RA
DEFB106A,CCR2,DEFB106A_CCR2,,DEFB106A - CCR2
FRZB,MYOC,FRZB_MYOC,,FRZB - MYOC
ITGA6,ADAM2,ITGA6_ADAM2,,ITGA6 - ADAM2
ADAM2,ITGA9,ADAM2_ITGA9,,ADAM2 - ITGA9
ITGB1,ADAM2,ITGB1_ADAM2,,ITGB1 - ADAM2
ADAM2,ITGB7,ADAM2_ITGB7,,ADAM2 - ITGB7
FYN,SPN,FYN_SPN,,FYN - SPN
GABRB2,HTR1A,GABRB2_HTR1A,,GABRB2 - HTR1A
MXRA5,SIGLEC7,MXRA5_SIGLEC7,,MXRA5 - SIGLEC7
MXRA5,SIGLEC8,MXRA5_SIGLEC8,,MXRA5 - SIGLEC8
MXRA5,ILDR1,MXRA5_ILDR1,,MXRA5 - ILDR1
MXRA5,PILRB,MXRA5_PILRB,,MXRA5 - PILRB
MXRA5,PILRA,MXRA5_PILRA,,MXRA5 - PILRA
MXRA5,MPIG6B,MXRA5_MPIG6B,,MXRA5 - MPIG6B
NCR3LG1,NCR3,NCR3LG1_NCR3,,NCR3LG1 - NCR3
SIGLEC9,ADGRA2,SIGLEC9_ADGRA2,,SIGLEC9 - ADGRA2
LRRTM2,MICA,LRRTM2_MICA,,LRRTM2 - MICA
LRRTM2,OSCAR,LRRTM2_OSCAR,,LRRTM2 - OSCAR
LRRTM2,PRTG,LRRTM2_PRTG,,LRRTM2 - PRTG
LRRTM2,SEMA4G,LRRTM2_SEMA4G,,LRRTM2 - SEMA4G
LRRTM2,IGDCC4,LRRTM2_IGDCC4,,LRRTM2 - IGDCC4
LRRTM2,TREML2,LRRTM2_TREML2,,LRRTM2 - TREML2
LRRTM2,UNC5A,LRRTM2_UNC5A,,LRRTM2 - UNC5A
TCTN1,TCTN3,TCTN1_TCTN3,,TCTN1 - TCTN3
SHH,GAS1,SHH_GAS1,,SHH - GAS1
GNAS,GCGR,GNAS_GCGR,,GNAS - GCGR
AMELX,LAMP1,AMELX_LAMP1,,AMELX - LAMP1
AMELY,LAMP1,AMELY_LAMP1,,AMELY - LAMP1
GDF9,FXYD6,GDF9_FXYD6,,GDF9 - FXYD6
GDF9,TGFBR1,GDF9_TGFBR1,,GDF9 - TGFBR1
GDF9,ORAI2,GDF9_ORAI2,,GDF9 - ORAI2
GDNF,GFRA2,GDNF_GFRA2,,GDNF - GFRA2
GDNF,RET,GDNF_RET,,GDNF - RET
GPI,AMFR,GPI_AMFR,,GPI - AMFR
NCAM1,GFRA1,NCAM1_GFRA1,,NCAM1 - GFRA1
NRTN,GFRA1,NRTN_GFRA1,,NRTN - GFRA1
PSPN,GFRA1,PSPN_GFRA1,,PSPN - GFRA1
RET,GFRA1,RET_GFRA1,,RET - GFRA1
RET,GFRA2,RET_GFRA2,,RET - GFRA2
ARTN,GFRA2,ARTN_GFRA2,,ARTN - GFRA2
RET,GFRA3,RET_GFRA3,,RET - GFRA3
SLAMF6,HAVCR1,SLAMF6_HAVCR1,,SLAMF6 - HAVCR1
HAVCR1,CD300LB,HAVCR1_CD300LB,,HAVCR1 - CD300LB
CD300LF,HAVCR1,CD300LF_HAVCR1,,CD300LF - HAVCR1
HAVCR1,HAVCR1,HAVCR1_HAVCR1,,HAVCR1 - HAVCR1
HAVCR1,TIMD4,HAVCR1_TIMD4,,HAVCR1 - TIMD4
GGT1,CD82,GGT1_CD82,,GGT1 - CD82
AMH,EGFR,AMH_EGFR,,AMH - EGFR
AMH,GREM2,AMH_GREM2,,AMH - GREM2
AMH,BMPR1B,AMH_BMPR1B,,AMH - BMPR1B
GH2,GHR,GH2_GHR,,GH2 - GHR
IGF1R,GHR,IGF1R_GHR,,IGF1R - GHR
GHRL,GHRHR,GHRL_GHRHR,,GHRL - GHRHR
LEAP2,GHSR,LEAP2_GHSR,,LEAP2 - GHSR
SIGLEC7,SIGLEC7,SIGLEC7_SIGLEC7,,SIGLEC7 - SIGLEC7
SIGLEC9,SIGLEC7,SIGLEC9_SIGLEC7,,SIGLEC9 - SIGLEC7
SIGLEC7,SIGLEC8,SIGLEC7_SIGLEC8,,SIGLEC7 - SIGLEC8
SIGLEC7,LRRC4C,SIGLEC7_LRRC4C,,SIGLEC7 - LRRC4C
SIGLEC7,SIGLEC10,SIGLEC7_SIGLEC10,,SIGLEC7 - SIGLEC10
SIGLEC7,BOC,SIGLEC7_BOC,,SIGLEC7 - BOC
SIGLEC7,TIMD4,SIGLEC7_TIMD4,,SIGLEC7 - TIMD4
TCTN1,B9D1,TCTN1_B9D1,,TCTN1 - B9D1
DKK4,KREMEN2,DKK4_KREMEN2,,DKK4 - KREMEN2
DKK4,KREMEN1,DKK4_KREMEN1,,DKK4 - KREMEN1
DKK2,KREMEN2,DKK2_KREMEN2,,DKK2 - KREMEN2
DKK2,KREMEN1,DKK2_KREMEN1,,DKK2 - KREMEN1
TJP3,JAM1,TJP3_JAM1,,TJP3 - JAM1
IL37,SIGIRR,IL37_SIGIRR,,IL37 - SIGIRR
SIGLEC8,SIGLEC9,SIGLEC8_SIGLEC9,,SIGLEC8 - SIGLEC9
SIGLEC9,SIGLEC15,SIGLEC9_SIGLEC15,,SIGLEC9 - SIGLEC15
SIGLEC9,SIGLEC10,SIGLEC9_SIGLEC10,,SIGLEC9 - SIGLEC10
SIGLEC9,BOC,SIGLEC9_BOC,,SIGLEC9 - BOC
SIGLEC8,SIGLEC14,SIGLEC8_SIGLEC14,,SIGLEC8 - SIGLEC14
SIGLEC8,SIGLEC8,SIGLEC8_SIGLEC8,,SIGLEC8 - SIGLEC8
SIGLEC8,SIGLEC10,SIGLEC8_SIGLEC10,,SIGLEC8 - SIGLEC10
GPC3,IGF1R,GPC3_IGF1R,,GPC3 - IGF1R
MPIG6B,TNFRSF21,MPIG6B_TNFRSF21,,MPIG6B - TNFRSF21
GNA15,GRM2,GNA15_GRM2,,GNA15 - GRM2
GNA15,GRM4,GNA15_GRM4,,GNA15 - GRM4
GNAI1,HTR1A,GNAI1_HTR1A,,GNAI1 - HTR1A
GNAI2,PTPRU,GNAI2_PTPRU,,GNAI2 - PTPRU
GNAI2,LPAR3,GNAI2_LPAR3,,GNAI2 - LPAR3
GNAI2,HTR1A,GNAI2_HTR1A,,GNAI2 - HTR1A
IGF1R,GNAI2,IGF1R_GNAI2,,IGF1R - GNAI2
GNAI2,CXCR1,GNAI2_CXCR1,,GNAI2 - CXCR1
GNAI2,CXCR2,GNAI2_CXCR2,,GNAI2 - CXCR2
GNAI2,LHCGR,GNAI2_LHCGR,,GNAI2 - LHCGR
GNAI2,MTNR1A,GNAI2_MTNR1A,,GNAI2 - MTNR1A
GNAI2,MTNR1B,GNAI2_MTNR1B,,GNAI2 - MTNR1B
GNAI2,OPRD1,GNAI2_OPRD1,,GNAI2 - OPRD1
GNAI2,OPRM1,GNAI2_OPRM1,,GNAI2 - OPRM1
GNAI2,P2RY12,GNAI2_P2RY12,,GNAI2 - P2RY12
GNAI2,TSHR,GNAI2_TSHR,,GNAI2 - TSHR
GNAI3,HTR1A,GNAI3_HTR1A,,GNAI3 - HTR1A
GNAS,HTR6,GNAS_HTR6,,GNAS - HTR6
GNAS,LHCGR,GNAS_LHCGR,,GNAS - LHCGR
GNAS,PTGDR,GNAS_PTGDR,,GNAS - PTGDR
GNAS,PTGIR,GNAS_PTGIR,,GNAS - PTGIR
GNAS,TSHR,GNAS_TSHR,,GNAS - TSHR
GNAS,VIPR1,GNAS_VIPR1,,GNAS - VIPR1
GNB1,GRM7,GNB1_GRM7,,GNB1 - GRM7
GNB3,TGFBR1,GNB3_TGFBR1,,GNB3 - TGFBR1
GNRH2,GNRHR,GNRH2_GNRHR,,GNRH2 - GNRHR
GP1BA,SELP,GP1BA_SELP,,GP1BA - SELP
THBS1,GP1BA,THBS1_GP1BA,,THBS1 - GP1BA
VWF,GP1BA,VWF_GP1BA,,VWF - GP1BA
GP1BB,ITGAM,GP1BB_ITGAM,,GP1BB - ITGAM
GP1BB,ITGB2,GP1BB_ITGB2,,GP1BB - ITGB2
GP1BB,SELP,GP1BB_SELP,,GP1BB - SELP
THBS1,GP1BB,THBS1_GP1BB,,THBS1 - GP1BB
VWF,GP1BB,VWF_GP1BB,,VWF - GP1BB
GP5,ITGAM,GP5_ITGAM,,GP5 - ITGAM
