Ligand_id	Ligand_symbol	Ligand_location	Receptor_id	Receptor_symbol	Receptor.location	Type	KEGG.pathway	Pmubmed.ID	Other.DB	LRID
12840	Col9a2	ECM	17136	Mag	Membrane	ECM-receptor interaction		2446864		LR04158
18074	Nid2	ECM	12817	Col13a1	Membrane	ECM-receptor interaction		11956183		LR04162
14268	Fn1	ECM	12817	Col13a1	Membrane	ECM-receptor interaction		11956183		LR04163
15530	Hspg2	ECM	12817	Col13a1	Membrane	ECM-receptor interaction		11956183		LR04164
12845	Comp	ECM	16404	Itga7	Membrane	ECM-receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04510:Focal adhesion;mmu05165:Human papillomavirus infection	20019333		LR04166
12854	Cort	Secreted	404242	Mrgprx1	Membrane	Cytokine-cytokine receptor interaction		12915402	HPMR	LR04169
12854	Cort	Secreted	208188	Ghsr	Membrane	Cytokine-cytokine receptor interaction		11227737	HPMR	LR04170
12854	Cort	Secreted	20605	Sstr1	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11011067;9650799;9205124;9125122;10598788;15333679	IUPHAR;HPMR	LR04171
12854	Cort	Secreted	20606	Sstr2	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	15333679;9125122;10598788;9650799	IUPHAR;HPMR	LR04172
12854	Cort	Secreted	20607	Sstr3	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	9650799;9205124;9125122;10598788;15333679	IUPHAR;HPMR	LR04173
12854	Cort	Secreted	20608	Sstr4	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	9650799;11011067;9205124;9125122;10598788	IUPHAR;HPMR	LR04174
12854	Cort	Secreted	20609	Sstr5	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11011067;9650799;9205124;9125122;10598788;15333679	IUPHAR;HPMR	LR04175
11535	Adm	Secreted	54598	Calcrl	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04270:Vascular smooth muscle contraction	9620797	HPMR	LR04176
11535	Adm	Secreted	54409	Ramp2	Membrane	Secreted protein to receptor interaction	mmu04270:Vascular smooth muscle contraction	30139742;9620797	HPMR	LR04177
11535	Adm	Secreted	51801	Ramp1	Membrane	Secreted protein to receptor interaction	mmu04270:Vascular smooth muscle contraction	30139742		LR04178
11535	Adm	Secreted	56089	Ramp3	Membrane	Secreted protein to receptor interaction	mmu04270:Vascular smooth muscle contraction	27391260		LR04179
11535	Adm	Secreted	11536	Gpr182	Membrane	Secreted protein to receptor interaction		7592696	HPMR	LR04180
11535	Adm	Secreted	404242	Mrgprx1	Membrane	Cytokine-cytokine receptor interaction		16111673;15823563	IUPHAR;HPMR	LR04181
11535	Adm	Secreted	12778	Ackr3	Membrane	Cytokine-cytokine receptor interaction		29637711		LR04182
11535	Adm	Secreted	12311	Calcr	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	15692146;12565884	IUPHAR	LR04183
11535	Adm	Secreted	245038	Dclk3	Membrane	Secreted protein to receptor interaction		30139742		LR04184
11539	Adora1	Membrane	14816	Grm1	Membrane	Cell adhesion		11278325		LR04185
211488	Ado	Secreted	11539	Adora1	Membrane	Secreted protein to receptor interaction		23994158		LR04186
12495	Entpd1	Membrane	11539	Adora1	Membrane	Cell adhesion		21677139		LR04187
211488	Ado	Secreted	11540	Adora2a	Membrane	Secreted protein to receptor interaction		23994158		LR04188
12495	Entpd1	Membrane	11540	Adora2a	Membrane	Cell adhesion		21677139		LR04189
13176	Dcc	Membrane	11541	Adora2b	Membrane	Cell adhesion		11048721		LR04190
211488	Ado	Secreted	11541	Adora2b	Membrane	Secreted protein to receptor interaction		23994158		LR04191
12495	Entpd1	Membrane	11541	Adora2b	Membrane	Cell adhesion		21677139		LR04192
13637	Efna2	Membrane	12740	Cldn4	Membrane	Cell adhesion		16236711		LR04196
12740	Cldn4	Membrane	13641	Efnb1	Membrane	Cell adhesion		16211011		LR04197
27375	Tjp3	Membrane	12740	Cldn4	Membrane	Cell adhesion		10601346		LR04200
21872	Tjp1	Membrane	12740	Cldn4	Membrane	Cell adhesion		10601346		LR04203
17475	Mpdz	Membrane	12740	Cldn4	Membrane	Cell adhesion		24665401		LR04205
21873	Tjp2	Membrane	12740	Cldn4	Membrane	Cell adhesion		10601346		LR04211
27375	Tjp3	Membrane	12739	Cldn3	Membrane	Cell adhesion		10601346		LR04218
21872	Tjp1	Membrane	12739	Cldn3	Membrane	Cell adhesion		10601346		LR04220
12738	Cldn2	Membrane	12739	Cldn3	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs);mmu04530:Tight junction	10562289		LR04223
21873	Tjp2	Membrane	12739	Cldn3	Membrane	Cell adhesion		10601346		LR04226
13137	Cd55b	Membrane	12946	Cr1l	Membrane	Cell adhesion		11694537		LR04228
620235	Siglec15	Membrane	210801	Unc5d	Membrane	Cell adhesion		32822567		LR04229
14128	Fcer2a	Secreted	12902	Cr2	Membrane	Secreted protein to receptor interaction		16785534	CellphoneDB	LR04230
100504404	H2-Ea	Membrane	12902	Cr2	Membrane	Cell adhesion		8119731		LR04231
381091	H2-Eb2	Membrane	12902	Cr2	Membrane	Cell adhesion		8119731		LR04232
242517	Ifna15	Secreted	12902	Cr2	Membrane	Cytokine-cytokine receptor interaction		16785534		LR04233
12918	Crh	Secreted	12922	Crhr2	Membrane	Secreted protein to receptor interaction	mmu04080:Neuroactive ligand-receptor interaction;mmu04934:Cushing syndrome	8243338;11123370;8536644	IUPHAR;HPMR	LR04234
83428	Ucn3	Secreted	12922	Crhr2	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11416224;15450949;11329063	IUPHAR;HPMR	LR04235
22226	Ucn	Secreted	12922	Crhr2	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	11123370;10816663;11416224;8612563;9423932;15450949	IUPHAR;HPMR	LR04236
171530	Ucn2	Secreted	12922	Crhr2	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	15450949;11416224;11226328;11329063	IUPHAR;HPMR	LR04237
12929	Crkl	Membrane	13857	Epor	Membrane	Cell adhesion		11443118		LR04238
12944	Crp	Secreted	108078	Olr1	Membrane	Cytokine-cytokine receptor interaction		21821723		LR04239
12950	Hapln1	Secreted	266815	Mill1	Membrane	Secreted protein to receptor interaction		32822567		LR04240
12950	Hapln1	Secreted	78560	Adgra2	Membrane	Secreted protein to receptor interaction		32822567		LR04241
12950	Hapln1	Secreted	235472	Prtg	Membrane	Secreted protein to receptor interaction		32822567		LR04242
12950	Hapln1	Secreted	18383	Tnfrsf11b	Membrane	Secreted protein to receptor interaction		32822567		LR04243
12950	Hapln1	Secreted	56741	Igdcc4	Membrane	Secreted protein to receptor interaction		32822567		LR04244
12950	Hapln1	Secreted	328833	Treml2	Membrane	Secreted protein to receptor interaction		32822567		LR04245
12950	Hapln1	Secreted	106722	Mpig6b	Membrane	Secreted protein to receptor interaction		32822567		LR04246
12950	Hapln1	Secreted	17082	Il1rl1	Membrane	Secreted protein to receptor interaction		32822567		LR04247
12977	Csf1	Secreted	12978	Csf1r	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04010:MAPK signaling pathway;mmu04014:Ras signaling pathway;mmu04015:Rap1 signaling pathway;mmu04151:PI3K-Akt signaling pathway;mmu04380:Osteoclast differentiation	7883784;8355686;2408759	DLRP;HPMR;IUPHAR	LR04248
76527	Il34	Secreted	12978	Csf1r	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor	31616414		LR04249
12978	Csf1r	Membrane	19116	Prlr	Membrane	Cell adhesion		10692427		LR04250
12981	Csf2	Secreted	12986	Csf3r	Membrane	Cytokine-cytokine receptor interaction	mmu04630:Jak-STAT signaling pathway	16720384;11091218	HPMR	LR04251
12981	Csf2	Secreted	15529	Sdc2	Membrane	Cytokine-cytokine receptor interaction		10734053		LR04252
16187	Il3	Secreted	12982	Csf2ra	Membrane	Cytokine-cytokine receptor interaction	mmu04630:Jak-STAT signaling pathway	23046136		LR04253
16191	Il5	Secreted	12982	Csf2ra	Membrane	Cytokine-cytokine receptor interaction	mmu04630:Jak-STAT signaling pathway	23046136		LR04254
12985	Csf3	Secreted	12986	Csf3r	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04151:PI3K-Akt signaling pathway;mmu04630:Jak-STAT signaling pathway	10364174	DLRP;IUPHAR	LR04255
14599	Gh	Secreted	19116	Prlr	Membrane	Cytokine-cytokine receptor interaction	mmu04151:PI3K-Akt signaling pathway;mmu04630:Jak-STAT signaling pathway	10966654	IUPHAR	LR04256
237754	Btnl9	Membrane	238205	Lrfn5	Membrane	Cell adhesion		32822567		LR04257
13003	Vcan	ECM	21899	Tlr6	Membrane	ECM-receptor interaction		23350913		LR04258
13003	Vcan	ECM	13649	Egfr	Membrane	ECM-receptor interaction		16045811		LR04259
14114	Fbln1	Secreted	13003	Vcan	ECM	Secreted protein to ECM interaction		16045811		LR04260
14115	Fbln2	Secreted	13003	Vcan	ECM	Secreted protein to ECM interaction		16045811		LR04261
13003	Vcan	ECM	14268	Fn1	ECM	ECM-receptor interaction		16045811		LR04262
13003	Vcan	ECM	21923	Tnc	ECM	ECM-receptor interaction		16045811		LR04263
13003	Vcan	ECM	16401	Itga4	Membrane	ECM-receptor interaction		11083865		LR04264
13003	Vcan	ECM	16412	Itgb1	Membrane	ECM-receptor interaction		11805102		LR04265
13003	Vcan	ECM	16835	Ldlr	Membrane	ECM-receptor interaction		16045811		LR04266
16956	Lpl	Membrane	13003	Vcan	ECM	ECM-receptor interaction		16045811		LR04267
100042493	Ccl21b	Secreted	13003	Vcan	ECM	Secreted protein to ECM interaction		16045811		LR04268
13003	Vcan	ECM	20343	Sell	Membrane	ECM-receptor interaction		10950950		LR04269
13003	Vcan	ECM	20344	Selp	Membrane	ECM-receptor interaction		10950950		LR04270
13003	Vcan	ECM	20345	Selplg	Membrane	ECM-receptor interaction		16045811		LR04271
13003	Vcan	ECM	24088	Tlr2	Membrane	ECM-receptor interaction		19122641		LR04272
13003	Vcan	ECM	21960	Tnr	ECM	ECM-receptor interaction		16045811		LR04273
22339	Vegfa	Secreted	13003	Vcan	ECM	Secreted protein to ECM interaction		16045811		LR04274
13003	Vcan	ECM	142980	Tlr3	Membrane	ECM-receptor interaction		23350913		LR04275
246746	Cd300lf	Membrane	52685	Cd300lg	Membrane	Cell adhesion		32822567		LR04276
11548	Adra1b	Secreted	12767	Cxcr4	Membrane	Cell adhesion		29637711		LR04277
11549	Adra1a	Secreted	12767	Cxcr4	Membrane	Cell adhesion		29637711		LR04278
14219	Ccn2	Secreted	13869	Erbb4	Membrane	Cytokine-cytokine receptor interaction		12297288		LR04279
14219	Ccn2	Secreted	16414	Itgb2	Membrane	Cytokine-cytokine receptor interaction		12736251		LR04280
14219	Ccn2	Secreted	16971	Lrp1	Membrane	Cytokine-cytokine receptor interaction		14585398		LR04281
14219	Ccn2	Secreted	16974	Lrp6	Membrane	Cytokine-cytokine receptor interaction		15105373		LR04282
14219	Ccn2	Secreted	18211	Ntrk1	Membrane	Cytokine-cytokine receptor interaction		15601748		LR04283
12477	Ctla4	Membrane	243958	Siglecg	Membrane	Cell adhesion		32822567		LR04285
242653	Cldn19	Membrane	242653	Cldn19	Membrane	Cell adhesion	mmu04514:Cell adhesion molecules (CAMs);mmu04530:Tight junction	28605828		LR04286
20312	Cx3cl1	Secreted	13051	Cx3cr1	Membrane	Cytokine-cytokine receptor interaction	mmu04060:Cytokine-cytokine receptor interaction;mmu04061:Viral protein interaction with cytokine and cytokine receptor;mmu04062:Chemokine signaling pathway	9931005;11432858;14607932;9390561;28389721	DLRP;HPMR;IUPHAR;CellphoneDB	LR04292
242050	Igsf10	Secreted	207683	Igsf11	Membrane	Secreted protein to receptor interaction		32822567		LR04293
109648	Npy	Secreted	11554	Adrb1	Membrane	Secreted protein to receptor interaction		8190350		LR04294
22353	Vip	Secreted	11554	Adrb1	Membrane	Secreted protein to receptor interaction	mmu04024:cAMP signaling pathway	8190350		LR04295
11555	Adrb2	Membrane	12775	Ccr7	Membrane	Cell adhesion		29637711		LR04296
13649	Egfr	Membrane	11555	Adrb2	Membrane	Cell adhesion		30543635		LR04297
14773	Grk5	Membrane	11555	Adrb2	Membrane	Cell adhesion		28431242		LR04298
16337	Insr	Membrane	11555	Adrb2	Membrane	Cell adhesion		28256297		LR04299
16542	Kdr	Membrane	11555	Adrb2	Membrane	Cell adhesion		30956148		LR04300
216869	Arrb2	Membrane	11555	Adrb2	Membrane	Cell adhesion		22364396		LR04301
109648	Npy	Secreted	11555	Adrb2	Membrane	Cytokine-cytokine receptor interaction	mmu04024:cAMP signaling pathway	8190350		LR04302
11555	Adrb2	Membrane	12767	Cxcr4	Membrane	Cell adhesion		29637711		LR04303
110355	Grk2	Membrane	14816	Grm1	Membrane	Cell adhesion		15870073		LR04304
11603	Agrn	ECM	13138	Dag1	Membrane	ECM-receptor interaction	mmu04512:ECM-receptor interaction	30478082		LR04308
13170	Dbp	Secreted	13349	Ackr1	Membrane	Cytokine-cytokine receptor interaction		29637711		LR04318
13176	Dcc	Membrane	278180	Vsig4	Membrane	Cell adhesion		32822567		LR04319
13176	Dcc	Membrane	13508	Dscam	Membrane	Cell adhesion		25754961		LR04320
75426	Igfbpl1	Secreted	13176	Dcc	Membrane	Secreted protein to receptor interaction		32822567		LR04321
70433	Draxin	Secreted	13176	Dcc	Membrane	Secreted protein to receptor interaction		29503192		LR04322
101434	Ceacam15	Secreted	13176	Dcc	Membrane	Secreted protein to receptor interaction		32822567		LR04323
57764	Ntn4	Secreted	13176	Dcc	Membrane	Cytokine-cytokine receptor interaction		17174565	HPMR	LR04324
18208	Ntn1	Secreted	13176	Dcc	Membrane	Cytokine-cytokine receptor interaction	mmu04350:TGF-beta signaling pathway	9950216;12810718;8861902;10399920	HPMR	LR04325
13179	Dcn	Membrane	13649	Egfr	Membrane	Cell adhesion	mmu05205:Proteoglycans in cancer	9988678;23350913;12105206		LR04326
13179	Dcn	Membrane	13869	Erbb4	Membrane	Cell adhesion	mmu05205:Proteoglycans in cancer	10942781		LR04327
13179	Dcn	Membrane	16001	Igf1r	Membrane	Cell adhesion		23350913		LR04328
13179	Dcn	Membrane	16542	Kdr	Membrane	Cell adhesion		23350913		LR04329
13179	Dcn	Membrane	16971	Lrp1	Membrane	Cell adhesion		23350913		LR04330
17295	Met	Membrane	13179	Dcn	Membrane	Cell adhesion	mmu05205:Proteoglycans in cancer	27860287		LR04331
21803	Tgfb1	Secreted	13179	Dcn	Membrane	Cytokine-cytokine receptor interaction		23350913		LR04332
13179	Dcn	Membrane	24088	Tlr2	Membrane	Cell adhesion	mmu05205:Proteoglycans in cancer	23350913		LR04333
13179	Dcn	Membrane	21898	Tlr4	Membrane	Cell adhesion	mmu05205:Proteoglycans in cancer	23350913		LR04334
16772	Lama1	ECM	71753	Tmprss6	Membrane	ECM-receptor interaction		12149247		LR04335
17180	Matn1	ECM	11595	Acan	Membrane	ECM-receptor interaction		10196235		LR04336
12950	Hapln1	Secreted	11596	Ager	Membrane	Secreted protein to receptor interaction		32822567		LR04337
15289	Hmgb1	Secreted	11596	Ager	Membrane	Secreted protein to receptor interaction		20192808		LR04338
17002	Ltf	Secreted	11596	Ager	Membrane	Secreted protein to receptor interaction		32822567		LR04339
20201	S100a8	Secreted	11596	Ager	Membrane	Secreted protein to receptor interaction		28504650		LR04340
106722	Mpig6b	Membrane	11596	Ager	Membrane	Cell adhesion		32822567		LR04341
14526	Gcg	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		15655705;21314817		LR04342
14601	Ghrh	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04343
14607	Gip	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		15655705		LR04344
16004	Igf2r	Membrane	13482	Dpp4	Membrane	Cell adhesion		26671446		LR04345
15945	Cxcl10	Secreted	13482	Dpp4	Membrane	Cytokine-cytokine receptor interaction		21314817	CellphoneDB	LR04346
17329	Cxcl9	Secreted	13482	Dpp4	Membrane	Cytokine-cytokine receptor interaction		21314817	CellphoneDB	LR04347
109648	Npy	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04348
18158	Nppb	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04349
18484	Pam	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04350
217212	Pyy	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04351
19264	Ptprc	Membrane	13482	Dpp4	Membrane	Cell adhesion		26671446		LR04352
20304	Ccl5	Secreted	13482	Dpp4	Membrane	Cytokine-cytokine receptor interaction		21314817		LR04353
20292	Ccl11	Secreted	13482	Dpp4	Membrane	Cytokine-cytokine receptor interaction		17156337	CellphoneDB	LR04354
20299	Ccl22	Secreted	13482	Dpp4	Membrane	Cytokine-cytokine receptor interaction		21314817	CellphoneDB	LR04355
20315	Cxcl12	Secreted	13482	Dpp4	Membrane	Cytokine-cytokine receptor interaction		11390394	CellphoneDB	LR04356
21333	Tac1	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04357
22353	Vip	Secreted	13482	Dpp4	Membrane	Secreted protein to receptor interaction		21314817		LR04358
12767	Cxcr4	Membrane	13482	Dpp4	Membrane	Cell adhesion		26671446		LR04359
108723	Card11	Membrane	13482	Dpp4	Membrane	Cell adhesion		26671446		LR04360
11604	Agrp	Secreted	17199	Mc1r	Membrane	Secreted protein to receptor interaction		14535656		LR04361
11604	Agrp	Secreted	17201	Mc3r	Membrane	Secreted protein to receptor interaction		9819197;9893984;9311920;11747427	IUPHAR;HPMR	LR04362
11604	Agrp	Secreted	17202	Mc4r	Membrane	Secreted protein to receptor interaction		10318826;11747427;9299416;9311920;12815165	IUPHAR;HPMR	LR04363
11604	Agrp	Secreted	17203	Mc5r	Membrane	Secreted protein to receptor interaction		9892020	IUPHAR	LR04364
11604	Agrp	Secreted	20969	Sdc1	Membrane	Secreted protein to receptor interaction		11461706		LR04365
11604	Agrp	Secreted	20970	Sdc3	Membrane	Secreted protein to receptor interaction		11461706		LR04366
192176	Flna	Membrane	13489	Drd2	Membrane	Cell adhesion		17215244		LR04367
14678	Gnai2	Membrane	13489	Drd2	Membrane	Cell adhesion		10978845		LR04368
192176	Flna	Membrane	13490	Drd3	Membrane	Cell adhesion		17215244		LR04369
17221	Cd46	Membrane	16449	Jag1	Membrane	Cell adhesion		23086448	CellphoneDB	LR04370
16449	Jag1	Membrane	18128	Notch1	Membrane	Cell adhesion	mmu01522:Endocrine resistance;mmu04310:Wnt signaling pathway;mmu04658:Th1 and Th2 cell differentiation;mmu05165:Human papillomavirus infection;mmu05200:Pathways in cancer;mmu05224:Breast cancer	22353464;7697721;11006133	DLRP;HPMR;CellphoneDB	LR04371
16449	Jag1	Membrane	18129	Notch2	Membrane	Cell adhesion	mmu01522:Endocrine resistance;mmu04310:Wnt signaling pathway;mmu04658:Th1 and Th2 cell differentiation;mmu05165:Human papillomavirus infection;mmu05200:Pathways in cancer;mmu05224:Breast cancer	22353464;10551863;10958687	DLRP;HPMR;CellphoneDB	LR04372
16449	Jag1	Membrane	18131	Notch3	Membrane	Cell adhesion	mmu01522:Endocrine resistance;mmu04310:Wnt signaling pathway;mmu05165:Human papillomavirus infection;mmu05200:Pathways in cancer;mmu05224:Breast cancer	22353464;14714274;11006133;12482954	DLRP;HPMR;CellphoneDB	LR04373
13505	Dsc1	Membrane	225256	Dsg1b	Membrane	Cell adhesion		27298358	CellphoneDB	LR04374
13505	Dsc1	Membrane	13511	Dsg2	Membrane	Cell adhesion		27298358	CellphoneDB	LR04375
13506	Dsc2	Membrane	225256	Dsg1b	Membrane	Cell adhesion		27298358	CellphoneDB	LR04376
13506	Dsc2	Membrane	13511	Dsg2	Membrane	Cell adhesion		27298358	CellphoneDB	LR04377
13507	Dsc3	Membrane	225256	Dsg1b	Membrane	Cell adhesion		27298358	CellphoneDB	LR04378
13511	Dsg2	Membrane	13507	Dsc3	Membrane	Cell adhesion		27298358	CellphoneDB	LR04379
13508	Dscam	Membrane	19281	Ptprt	Membrane	Cell adhesion		32822567		LR04380
13508	Dscam	Membrane	18131	Notch3	Membrane	Cell adhesion		32822567		LR04381
101434	Ceacam15	Secreted	13508	Dscam	Membrane	Secreted protein to receptor interaction		32822567		LR04382
13508	Dscam	Membrane	19272	Ptprk	Membrane	Cell adhesion		32822567		LR04383
13508	Dscam	Membrane	19274	Ptprm	Membrane	Cell adhesion		32822567		LR04384
18208	Ntn1	Secreted	13508	Dscam	Membrane	Secreted protein to receptor interaction		25754961		LR04385
11606	Agt	Secreted	14725	Lrp2	Membrane	Cytokine-cytokine receptor interaction		15467006	HPMR	LR04387
11606	Agt	Secreted	17171	Mas1	Membrane	Cytokine-cytokine receptor interaction	mmu04080:Neuroactive ligand-receptor interaction	12829792	HPMR	LR04388
15200	Hbegf	Membrane	12521	Cd82	Membrane	Cell adhesion		10749879		LR04389
