Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
CSF2,ITGB1,CSF2_ITGB1,CSF2 - ITGB1
FABP5,RXRA,FABP5_RXRA,FABP5 - RXRA
SHH,LRP2,SHH_LRP2,SHH - LRP2
SHH,GPC1,SHH_GPC1,SHH - GPC1
SHH,SMO,SHH_SMO,SHH - SMO
SHH,SCUBE2,SHH_SCUBE2,SHH - SCUBE2
SHH,GPC5,SHH_GPC5,SHH - GPC5
SHH,GAS1,SHH_GAS1,SHH - GAS1
SHH,PTCH1,SHH_PTCH1,SHH - PTCH1
SHH,HHIP,SHH_HHIP,SHH - HHIP
SHH,BOC,SHH_BOC,SHH - BOC
SHH,CDON,SHH_CDON,SHH - CDON
SHH,PTCH2,SHH_PTCH2,SHH - PTCH2
COL1A2,CD44,COL1A2_CD44,COL1A2 - CD44
COL1A2,ITGB1,COL1A2_ITGB1,COL1A2 - ITGB1
COL1A2,ITGA2B,COL1A2_ITGA2B,COL1A2 - ITGA2B
COL1A2,ITGA2,COL1A2_ITGA2,COL1A2 - ITGA2
COL1A2,ITGA1,COL1A2_ITGA1,COL1A2 - ITGA1
COL1A2,CD93,COL1A2_CD93,COL1A2 - CD93
COL1A2,ITGA11,COL1A2_ITGA11,COL1A2 - ITGA11
COL1A2,FLT4,COL1A2_FLT4,COL1A2 - FLT4
COL1A2,ITGB3,COL1A2_ITGB3,COL1A2 - ITGB3
COL1A2,ITGAV,COL1A2_ITGAV,COL1A2 - ITGAV
COL1A2,CD36,COL1A2_CD36,COL1A2 - CD36
DEFB1,CCR6,DEFB1_CCR6,DEFB1 - CCR6
COL14A1,CD44,COL14A1_CD44,COL14A1 - CD44
VEGFD,ITGA4,VEGFD_ITGA4,VEGFD - ITGA4
VEGFD,ITGB1,VEGFD_ITGB1,VEGFD - ITGB1
VEGFD,NRP2,VEGFD_NRP2,VEGFD - NRP2
VEGFD,FLT4,VEGFD_FLT4,VEGFD - FLT4
VEGFD,ITGA5,VEGFD_ITGA5,VEGFD - ITGA5
VEGFD,ITGA1,VEGFD_ITGA1,VEGFD - ITGA1
VEGFD,ITGA2,VEGFD_ITGA2,VEGFD - ITGA2
VEGFD,KDR,VEGFD_KDR,VEGFD - KDR
VEGFD,FLT1,VEGFD_FLT1,VEGFD - FLT1
VEGFD,ITGA9,VEGFD_ITGA9,VEGFD - ITGA9
ARF6,PLD1,ARF6_PLD1,ARF6 - PLD1
ARF6,SMAP1,ARF6_SMAP1,ARF6 - SMAP1
JAM3,ITGB2,JAM3_ITGB2,JAM3 - ITGB2
JAM3,ITGB1,JAM3_ITGB1,JAM3 - ITGB1
HSP90B1,LRP1,HSP90B1_LRP1,HSP90B1 - LRP1
HSP90B1,ERBB2,HSP90B1_ERBB2,HSP90B1 - ERBB2
HSP90B1,TLR2,HSP90B1_TLR2,HSP90B1 - TLR2
HSP90B1,TLR4,HSP90B1_TLR4,HSP90B1 - TLR4
HSP90B1,ASGR1,HSP90B1_ASGR1,HSP90B1 - ASGR1
HSP90B1,TLR9,HSP90B1_TLR9,HSP90B1 - TLR9
HSP90B1,TLR7,HSP90B1_TLR7,HSP90B1 - TLR7
HSP90B1,TLR1,HSP90B1_TLR1,HSP90B1 - TLR1
COL6A2,ITGA1,COL6A2_ITGA1,COL6A2 - ITGA1
COL6A2,ITGA2,COL6A2_ITGA2,COL6A2 - ITGA2
COL6A2,ITGB1,COL6A2_ITGB1,COL6A2 - ITGB1
ANGPTL4,GPIHBP1,ANGPTL4_GPIHBP1,ANGPTL4 - GPIHBP1
ANGPTL4,TIE1,ANGPTL4_TIE1,ANGPTL4 - TIE1
FADD,FAS,FADD_FAS,FADD - FAS
FADD,TRADD,FADD_TRADD,FADD - TRADD
FADD,ABCA1,FADD_ABCA1,FADD - ABCA1
FADD,TRAF2,FADD_TRAF2,FADD - TRAF2
PNOC,ADRA2A,PNOC_ADRA2A,PNOC - ADRA2A
PNOC,MTNR1A,PNOC_MTNR1A,PNOC - MTNR1A
PNOC,GRM7,PNOC_GRM7,PNOC - GRM7
PNOC,OPRL1,PNOC_OPRL1,PNOC - OPRL1
PRL,PRLR,PRL_PRLR,PRL - PRLR
CCL11,CXCR3,CCL11_CXCR3,CCL11 - CXCR3
CCL11,ACKR4,CCL11_ACKR4,CCL11 - ACKR4
CCL11,CCR3,CCL11_CCR3,CCL11 - CCR3
CCL11,CCR5,CCL11_CCR5,CCL11 - CCR5
CCL11,ACKR1,CCL11_ACKR1,CCL11 - ACKR1
CCL11,DPP4,CCL11_DPP4,CCL11 - DPP4
CCL11,ACKR2,CCL11_ACKR2,CCL11 - ACKR2
CCL11,CCR2,CCL11_CCR2,CCL11 - CCR2
NRTN,GFRA2,NRTN_GFRA2,NRTN - GFRA2
NRTN,GFRA1,NRTN_GFRA1,NRTN - GFRA1
NRTN,RET,NRTN_RET,NRTN - RET
NRTN,GFRA3,NRTN_GFRA3,NRTN - GFRA3
IGF1,IGF2R,IGF1_IGF2R,IGF1 - IGF2R
IGF1,IGF1R,IGF1_IGF1R,IGF1 - IGF1R
IGF1,INSR,IGF1_INSR,IGF1 - INSR
INSL5,RXFP4,INSL5_RXFP4,INSL5 - RXFP4
INSL5,RXFP3,INSL5_RXFP3,INSL5 - RXFP3
INSL5,GRM7,INSL5_GRM7,INSL5 - GRM7
INSL5,MTNR1A,INSL5_MTNR1A,INSL5 - MTNR1A
INSL5,ADRA2A,INSL5_ADRA2A,INSL5 - ADRA2A
IL16,CCR5,IL16_CCR5,IL16 - CCR5
IL16,GRIN2B,IL16_GRIN2B,IL16 - GRIN2B
IL16,KCNJ15,IL16_KCNJ15,IL16 - KCNJ15
IL16,KCNA3,IL16_KCNA3,IL16 - KCNA3
IL16,KCNJ10,IL16_KCNJ10,IL16 - KCNJ10
IL16,KCND2,IL16_KCND2,IL16 - KCND2
IL16,GRIN2A,IL16_GRIN2A,IL16 - GRIN2A
IL16,CD4,IL16_CD4,IL16 - CD4
IL16,KCNJ4,IL16_KCNJ4,IL16 - KCNJ4
IL16,GRIN2D,IL16_GRIN2D,IL16 - GRIN2D
IL16,GRIN2C,IL16_GRIN2C,IL16 - GRIN2C
IL16,KCND1,IL16_KCND1,IL16 - KCND1
HSPA4,TLR4,HSPA4_TLR4,HSPA4 - TLR4
PCSK9,VLDLR,PCSK9_VLDLR,PCSK9 - VLDLR
PCSK9,LDLR,PCSK9_LDLR,PCSK9 - LDLR
PCSK9,SORT1,PCSK9_SORT1,PCSK9 - SORT1
PCSK9,LRP1,PCSK9_LRP1,PCSK9 - LRP1
PCSK9,APLP2,PCSK9_APLP2,PCSK9 - APLP2
SEMA3E,PLXND1,SEMA3E_PLXND1,SEMA3E - PLXND1
SEMA3E,NRP1,SEMA3E_NRP1,SEMA3E - NRP1
IL12A,IL12RB1,IL12A_IL12RB1,IL12A - IL12RB1
IL12A,IL12RB2,IL12A_IL12RB2,IL12A - IL12RB2
IL12A,CD28,IL12A_CD28,IL12A - CD28
TRH,TRHR,TRH_TRHR,TRH - TRHR
DEFB4A,TLR4,DEFB4A_TLR4,DEFB4A - TLR4
CD14,TLR4,CD14_TLR4,CD14 - TLR4
CD14,TLR6,CD14_TLR6,CD14 - TLR6
CD14,RIPK1,CD14_RIPK1,CD14 - RIPK1
CD14,ITGB2,CD14_ITGB2,CD14 - ITGB2
CD14,ITGB1,CD14_ITGB1,CD14 - ITGB1
CD14,ITGA4,CD14_ITGA4,CD14 - ITGA4
CD14,TLR9,CD14_TLR9,CD14 - TLR9
CD14,TLR1,CD14_TLR1,CD14 - TLR1
COL3A1,MAG,COL3A1_MAG,COL3A1 - MAG
COL3A1,ITGB1,COL3A1_ITGB1,COL3A1 - ITGB1
COL3A1,DDR2,COL3A1_DDR2,COL3A1 - DDR2
COL3A1,DDR1,COL3A1_DDR1,COL3A1 - DDR1
COL3A1,ITGA2,COL3A1_ITGA2,COL3A1 - ITGA2
IL13,IL2RG,IL13_IL2RG,IL13 - IL2RG
IL13,IL13RA1,IL13_IL13RA1,IL13 - IL13RA1
IL13,IL4R,IL13_IL4R,IL13 - IL4R
IL13,IL13RA2,IL13_IL13RA2,IL13 - IL13RA2
IL13,TMEM219,IL13_TMEM219,IL13 - TMEM219
NLGN2,NRXN3,NLGN2_NRXN3,NLGN2 - NRXN3
NLGN2,MDGA1,NLGN2_MDGA1,NLGN2 - MDGA1
NLGN2,NRXN1,NLGN2_NRXN1,NLGN2 - NRXN1
NLGN2,NRXN2,NLGN2_NRXN2,NLGN2 - NRXN2
CXCL10,SDC4,CXCL10_SDC4,CXCL10 - SDC4
CXCL10,CCR3,CXCL10_CCR3,CXCL10 - CCR3
CXCL10,CXCR3,CXCL10_CXCR3,CXCL10 - CXCR3
CXCL10,DPP4,CXCL10_DPP4,CXCL10 - DPP4
CXCL10,ADRA2A,CXCL10_ADRA2A,CXCL10 - ADRA2A
CXCL10,MTNR1A,CXCL10_MTNR1A,CXCL10 - MTNR1A
CXCL10,GRM7,CXCL10_GRM7,CXCL10 - GRM7
BMP1,BMPR1A,BMP1_BMPR1A,BMP1 - BMPR1A
BMP1,BMPR1B,BMP1_BMPR1B,BMP1 - BMPR1B
BMP1,BMPR2,BMP1_BMPR2,BMP1 - BMPR2
FGB,ITGA2B,FGB_ITGA2B,FGB - ITGA2B
FGB,TLR4,FGB_TLR4,FGB - TLR4
FGB,ITGAM,FGB_ITGAM,FGB - ITGAM
FGB,ITGAV,FGB_ITGAV,FGB - ITGAV
FGB,ITGB3,FGB_ITGB3,FGB - ITGB3
FGB,ITGA5,FGB_ITGA5,FGB - ITGA5
FGB,ITGB2,FGB_ITGB2,FGB - ITGB2
FGB,ITGB1,FGB_ITGB1,FGB - ITGB1
FGA,ITGB1,FGA_ITGB1,FGA - ITGB1
FGA,ITGB2,FGA_ITGB2,FGA - ITGB2
FGA,ITGAD,FGA_ITGAD,FGA - ITGAD
FGA,ITGA5,FGA_ITGA5,FGA - ITGA5
FGA,PLAUR,FGA_PLAUR,FGA - PLAUR
FGA,ITGB3,FGA_ITGB3,FGA - ITGB3
FGA,ITGAV,FGA_ITGAV,FGA - ITGAV
FGA,ITGAM,FGA_ITGAM,FGA - ITGAM
FGA,TLR4,FGA_TLR4,FGA - TLR4
FGA,ITGA2B,FGA_ITGA2B,FGA - ITGA2B
FGA,ITGAX,FGA_ITGAX,FGA - ITGAX
FGA,CDH5,FGA_CDH5,FGA - CDH5
CXCL8,CD79A,CXCL8_CD79A,CXCL8 - CD79A
CXCL8,SDC3,CXCL8_SDC3,CXCL8 - SDC3
CXCL8,KDR,CXCL8_KDR,CXCL8 - KDR
CXCL8,CXCR1,CXCL8_CXCR1,CXCL8 - CXCR1
CXCL8,ACKR1,CXCL8_ACKR1,CXCL8 - ACKR1
CXCL8,SDC2,CXCL8_SDC2,CXCL8 - SDC2
CXCL8,SDC1,CXCL8_SDC1,CXCL8 - SDC1
CXCL8,GRM7,CXCL8_GRM7,CXCL8 - GRM7
CXCL8,MTNR1A,CXCL8_MTNR1A,CXCL8 - MTNR1A
CXCL8,ADRA2A,CXCL8_ADRA2A,CXCL8 - ADRA2A
CXCL8,CXCR2,CXCL8_CXCR2,CXCL8 - CXCR2
SEMA4C,PLXNB2,SEMA4C_PLXNB2,SEMA4C - PLXNB2
CXCL11,ADRA2A,CXCL11_ADRA2A,CXCL11 - ADRA2A
CXCL11,MTNR1A,CXCL11_MTNR1A,CXCL11 - MTNR1A
CXCL11,GRM7,CXCL11_GRM7,CXCL11 - GRM7
CXCL11,CXCR3,CXCL11_CXCR3,CXCL11 - CXCR3
CXCL11,CCR3,CXCL11_CCR3,CXCL11 - CCR3
CXCL11,ACKR1,CXCL11_ACKR1,CXCL11 - ACKR1
CXCL11,DPP4,CXCL11_DPP4,CXCL11 - DPP4
CXCL11,ACKR3,CXCL11_ACKR3,CXCL11 - ACKR3
PRND,RPSA,PRND_RPSA,PRND - RPSA
HAS2,HMMR,HAS2_HMMR,HAS2 - HMMR
HAS2,CD44,HAS2_CD44,HAS2 - CD44
NPTX1,NPTXR,NPTX1_NPTXR,NPTX1 - NPTXR
RGMB,NEO1,RGMB_NEO1,RGMB - NEO1
RGMB,BMPR2,RGMB_BMPR2,RGMB - BMPR2
RGMB,BMPR1B,RGMB_BMPR1B,RGMB - BMPR1B
RGMB,HJV,RGMB_HJV,RGMB - HJV
F2,GP1BA,F2_GP1BA,F2 - GP1BA
F2,ITGA2B,F2_ITGA2B,F2 - ITGA2B
F2,THBD,F2_THBD,F2 - THBD
F2,GP1BB,F2_GP1BB,F2 - GP1BB
F2,F2R,F2_F2R,F2 - F2R
F2,F2RL2,F2_F2RL2,F2 - F2RL2
F2,F2RL1,F2_F2RL1,F2 - F2RL1
F2,F2RL3,F2_F2RL3,F2 - F2RL3
F2,GP9,F2_GP9,F2 - GP9
INHBC,ACVR2A,INHBC_ACVR2A,INHBC - ACVR2A
INHBC,ACVR1B,INHBC_ACVR1B,INHBC - ACVR1B
INHBC,ACVR2B,INHBC_ACVR2B,INHBC - ACVR2B
INHBC,ACVR1,INHBC_ACVR1,INHBC - ACVR1
CCL19,ACKR2,CCL19_ACKR2,CCL19 - ACKR2
CCL19,CCR10,CCL19_CCR10,CCL19 - CCR10
CCL19,CXCR3,CCL19_CXCR3,CCL19 - CXCR3
CCL19,ACKR4,CCL19_ACKR4,CCL19 - ACKR4
CCL19,GRM7,CCL19_GRM7,CCL19 - GRM7
CCL19,MTNR1A,CCL19_MTNR1A,CCL19 - MTNR1A
CCL19,ADRA2A,CCL19_ADRA2A,CCL19 - ADRA2A
CCL19,CCR7,CCL19_CCR7,CCL19 - CCR7
CCL19,CCRL2,CCL19_CCRL2,CCL19 - CCRL2
PLG,F2R,PLG_F2R,PLG - F2R
PLG,FLT1,PLG_FLT1,PLG - FLT1
PLG,PLGRKT,PLG_PLGRKT,PLG - PLGRKT
PLG,F2RL1,PLG_F2RL1,PLG - F2RL1
PLG,ITGA9,PLG_ITGA9,PLG - ITGA9
PLG,ITGB2,PLG_ITGB2,PLG - ITGB2
PLG,ITGB1,PLG_ITGB1,PLG - ITGB1
PLG,IGF2R,PLG_IGF2R,PLG - IGF2R
PLG,PLAUR,PLG_PLAUR,PLG - PLAUR
PLG,ITGAM,PLG_ITGAM,PLG - ITGAM
PLG,F3,PLG_F3,PLG - F3
CLCF1,IL6ST,CLCF1_IL6ST,CLCF1 - IL6ST
CLCF1,LIFR,CLCF1_LIFR,CLCF1 - LIFR
CLCF1,CNTFR,CLCF1_CNTFR,CLCF1 - CNTFR
CLCF1,CRLF1,CLCF1_CRLF1,CLCF1 - CRLF1
CSHL1,GHR,CSHL1_GHR,CSHL1 - GHR
LPL,GPIHBP1,LPL_GPIHBP1,LPL - GPIHBP1
LPL,LRP2,LPL_LRP2,LPL - LRP2
LPL,CD44,LPL_CD44,LPL - CD44
LPL,LRP1,LPL_LRP1,LPL - LRP1
LPL,VLDLR,LPL_VLDLR,LPL - VLDLR
LPL,SDC1,LPL_SDC1,LPL - SDC1
EFEMP2,PLSCR4,EFEMP2_PLSCR4,EFEMP2 - PLSCR4
EFEMP2,AQP1,EFEMP2_AQP1,EFEMP2 - AQP1
ADAM17,IL6R,ADAM17_IL6R,ADAM17 - IL6R
ADAM17,MUC1,ADAM17_MUC1,ADAM17 - MUC1
ADAM17,RHBDF2,ADAM17_RHBDF2,ADAM17 - RHBDF2
ADAM17,ITGA5,ADAM17_ITGA5,ADAM17 - ITGA5
ADAM17,ITGB1,ADAM17_ITGB1,ADAM17 - ITGB1
ADAM17,NOTCH1,ADAM17_NOTCH1,ADAM17 - NOTCH1
ADAM17,ERBB4,ADAM17_ERBB4,ADAM17 - ERBB4
ADAM17,MET,ADAM17_MET,ADAM17 - MET
VEGFB,NRP1,VEGFB_NRP1,VEGFB - NRP1
VEGFB,RET,VEGFB_RET,VEGFB - RET
VEGFB,FLT1,VEGFB_FLT1,VEGFB - FLT1
FGF5,FGFR2,FGF5_FGFR2,FGF5 - FGFR2
FGF5,FGFR3,FGF5_FGFR3,FGF5 - FGFR3
FGF5,FGFR4,FGF5_FGFR4,FGF5 - FGFR4
FGF5,FGFR1,FGF5_FGFR1,FGF5 - FGFR1
LEP,LRP2,LEP_LRP2,LEP - LRP2
LEP,LEPR,LEP_LEPR,LEP - LEPR
GH1,GHR,GH1_GHR,GH1 - GHR
GH1,PRLR,GH1_PRLR,GH1 - PRLR
GNAI2,CXCR1,GNAI2_CXCR1,GNAI2 - CXCR1
GNAI2,MTNR1B,GNAI2_MTNR1B,GNAI2 - MTNR1B
GNAI2,CXCR3,GNAI2_CXCR3,GNAI2 - CXCR3
GNAI2,CCR5,GNAI2_CCR5,GNAI2 - CCR5
GNAI2,C5AR1,GNAI2_C5AR1,GNAI2 - C5AR1
GNAI2,LHCGR,GNAI2_LHCGR,GNAI2 - LHCGR
GNAI2,CAV1,GNAI2_CAV1,GNAI2 - CAV1
GNAI2,CNR1,GNAI2_CNR1,GNAI2 - CNR1
GNAI2,CXCR2,GNAI2_CXCR2,GNAI2 - CXCR2
GNAI2,TSHR,GNAI2_TSHR,GNAI2 - TSHR
GNAI2,UNC5B,GNAI2_UNC5B,GNAI2 - UNC5B
GNAI2,ADRA2A,GNAI2_ADRA2A,GNAI2 - ADRA2A
GNAI2,MTNR1A,GNAI2_MTNR1A,GNAI2 - MTNR1A
GNAI2,EGFR,GNAI2_EGFR,GNAI2 - EGFR
GNAI2,LPAR3,GNAI2_LPAR3,GNAI2 - LPAR3
GNAI2,S1PR5,GNAI2_S1PR5,GNAI2 - S1PR5
GNAI2,EDNRA,GNAI2_EDNRA,GNAI2 - EDNRA
GNAI2,ADORA1,GNAI2_ADORA1,GNAI2 - ADORA1
GNAI2,ADRA2B,GNAI2_ADRA2B,GNAI2 - ADRA2B
GNAI2,FPR1,GNAI2_FPR1,GNAI2 - FPR1
GNAI2,S1PR3,GNAI2_S1PR3,GNAI2 - S1PR3
GNAI2,OPRM1,GNAI2_OPRM1,GNAI2 - OPRM1
GNAI2,PTPRU,GNAI2_PTPRU,GNAI2 - PTPRU
GNAI2,TBXA2R,GNAI2_TBXA2R,GNAI2 - TBXA2R
GNAI2,EDNRB,GNAI2_EDNRB,GNAI2 - EDNRB
GNAI2,DRD2,GNAI2_DRD2,GNAI2 - DRD2
GNAI2,ADCY7,GNAI2_ADCY7,GNAI2 - ADCY7
GNAI2,F2R,GNAI2_F2R,GNAI2 - F2R
GNAI2,ADCY8,GNAI2_ADCY8,GNAI2 - ADCY8
GNAI2,IGF1R,GNAI2_IGF1R,GNAI2 - IGF1R
GNAI2,AGTR2,GNAI2_AGTR2,GNAI2 - AGTR2
GNAI2,ADCY9,GNAI2_ADCY9,GNAI2 - ADCY9
GNAI2,S1PR4,GNAI2_S1PR4,GNAI2 - S1PR4
GNAI2,OPRD1,GNAI2_OPRD1,GNAI2 - OPRD1
GNAI2,S1PR1,GNAI2_S1PR1,GNAI2 - S1PR1
GNAI2,CHRM1,GNAI2_CHRM1,GNAI2 - CHRM1
GNAI2,P2RY12,GNAI2_P2RY12,GNAI2 - P2RY12
GNAI2,ADCY1,GNAI2_ADCY1,GNAI2 - ADCY1
ANGPT2,TIE1,ANGPT2_TIE1,ANGPT2 - TIE1
ANGPT2,TEK,ANGPT2_TEK,ANGPT2 - TEK
TLN1,ITGB3,TLN1_ITGB3,TLN1 - ITGB3
TLN1,ITGB5,TLN1_ITGB5,TLN1 - ITGB5
CSH1,PRLR,CSH1_PRLR,CSH1 - PRLR
AGTRAP,RACK1,AGTRAP_RACK1,AGTRAP - RACK1
PKM,CD44,PKM_CD44,PKM - CD44
CALR,LRP1,CALR_LRP1,CALR - LRP1
CALR,TSHR,CALR_TSHR,CALR - TSHR
CALR,MPL,CALR_MPL,CALR - MPL
CALR,MTNR1A,CALR_MTNR1A,CALR - MTNR1A
CALR,ITGA2B,CALR_ITGA2B,CALR - ITGA2B
CALR,ITGAV,CALR_ITGAV,CALR - ITGAV
CALR,ITGA3,CALR_ITGA3,CALR - ITGA3
CALR,SCARF1,CALR_SCARF1,CALR - SCARF1
CALR,HLA-F,CALR_HLA-F,CALR - HLA-F
DEFB103A,CCR2,DEFB103A_CCR2,DEFB103A - CCR2
TAC1,TACR3,TAC1_TACR3,TAC1 - TACR3
TAC1,TACR1,TAC1_TACR1,TAC1 - TACR1
TAC1,TACR2,TAC1_TACR2,TAC1 - TACR2
LPA,LPAR3,LPA_LPAR3,LPA - LPAR3
LPA,LPAR2,LPA_LPAR2,LPA - LPAR2
LPA,LPAR1,LPA_LPAR1,LPA - LPAR1
LPA,LPAR4,LPA_LPAR4,LPA - LPAR4
LPA,LRP2,LPA_LRP2,LPA - LRP2
LPA,ITGB2,LPA_ITGB2,LPA - ITGB2
LPA,ITGAM,LPA_ITGAM,LPA - ITGAM
FGF8,FGFR2,FGF8_FGFR2,FGF8 - FGFR2
FGF8,FGFR3,FGF8_FGFR3,FGF8 - FGFR3
FGF8,FGFR4,FGF8_FGFR4,FGF8 - FGFR4
FGF8,FGFR1,FGF8_FGFR1,FGF8 - FGFR1
FGF8,FGFRL1,FGF8_FGFRL1,FGF8 - FGFRL1
FGF13,SCN5A,FGF13_SCN5A,FGF13 - SCN5A
FGF13,SCN8A,FGF13_SCN8A,FGF13 - SCN8A
FGF13,FGFR4,FGF13_FGFR4,FGF13 - FGFR4
FGF13,FGFR1,FGF13_FGFR1,FGF13 - FGFR1
FGF13,FGFR3,FGF13_FGFR3,FGF13 - FGFR3
FGF13,FGFR2,FGF13_FGFR2,FGF13 - FGFR2
FGF13,EGFR,FGF13_EGFR,FGF13 - EGFR
MMP1,CD44,MMP1_CD44,MMP1 - CD44
MMP1,ITGA2,MMP1_ITGA2,MMP1 - ITGA2
PENK,GRM7,PENK_GRM7,PENK - GRM7
PENK,MTNR1A,PENK_MTNR1A,PENK - MTNR1A
PENK,ADRA2A,PENK_ADRA2A,PENK - ADRA2A
PENK,OPRM1,PENK_OPRM1,PENK - OPRM1
PENK,MRGPRX1,PENK_MRGPRX1,PENK - MRGPRX1
PENK,OGFR,PENK_OGFR,PENK - OGFR
PENK,OPRK1,PENK_OPRK1,PENK - OPRK1
PENK,OPRD1,PENK_OPRD1,PENK - OPRD1
LAMA3,ITGB4,LAMA3_ITGB4,LAMA3 - ITGB4
LAMA3,ITGA3,LAMA3_ITGA3,LAMA3 - ITGA3
LAMA3,ITGB1,LAMA3_ITGB1,LAMA3 - ITGB1
LAMA3,SDC2,LAMA3_SDC2,LAMA3 - SDC2
SEMA6D,KDR,SEMA6D_KDR,SEMA6D - KDR
SEMA6D,TREM2,SEMA6D_TREM2,SEMA6D - TREM2
SEMA6D,PLXNA1,SEMA6D_PLXNA1,SEMA6D - PLXNA1
SEMA6D,TYROBP,SEMA6D_TYROBP,SEMA6D - TYROBP
MTMR4,SMAD3,MTMR4_SMAD3,MTMR4 - SMAD3
WNT11,FZD7,WNT11_FZD7,WNT11 - FZD7
WNT11,MUSK,WNT11_MUSK,WNT11 - MUSK
WNT11,KLRG2,WNT11_KLRG2,WNT11 - KLRG2
FBN1,ITGA5,FBN1_ITGA5,FBN1 - ITGA5
FBN1,ITGB3,FBN1_ITGB3,FBN1 - ITGB3
FBN1,ITGB6,FBN1_ITGB6,FBN1 - ITGB6
FBN1,ITGAV,FBN1_ITGAV,FBN1 - ITGAV
FBN1,ITGB1,FBN1_ITGB1,FBN1 - ITGB1
PSEN1,CD44,PSEN1_CD44,PSEN1 - CD44
PSEN1,NOTCH3,PSEN1_NOTCH3,PSEN1 - NOTCH3
PSEN1,NOTCH2,PSEN1_NOTCH2,PSEN1 - NOTCH2
PSEN1,NOTCH4,PSEN1_NOTCH4,PSEN1 - NOTCH4
PSEN1,NOTCH1,PSEN1_NOTCH1,PSEN1 - NOTCH1
PSEN1,NCSTN,PSEN1_NCSTN,PSEN1 - NCSTN
BGN,TLR1,BGN_TLR1,BGN - TLR1
BGN,LY96,BGN_LY96,BGN - LY96
BGN,TLR2,BGN_TLR2,BGN - TLR2
BGN,TLR4,BGN_TLR4,BGN - TLR4
BMP8A,BMPR2,BMP8A_BMPR2,BMP8A - BMPR2
BMP8A,BMPR1A,BMP8A_BMPR1A,BMP8A - BMPR1A
BMP8A,BMPR1B,BMP8A_BMPR1B,BMP8A - BMPR1B
CSF1,CSF1R,CSF1_CSF1R,CSF1 - CSF1R
CSF1,SIRPA,CSF1_SIRPA,CSF1 - SIRPA
IZUMO1,IZUMO1R,IZUMO1_IZUMO1R,IZUMO1 - IZUMO1R
IZUMO1,CD9,IZUMO1_CD9,IZUMO1 - CD9
P4HB,MTTP,P4HB_MTTP,P4HB - MTTP
JAG2,NOTCH1,JAG2_NOTCH1,JAG2 - NOTCH1
JAG2,NOTCH4,JAG2_NOTCH4,JAG2 - NOTCH4
JAG2,NOTCH2,JAG2_NOTCH2,JAG2 - NOTCH2
JAG2,NOTCH3,JAG2_NOTCH3,JAG2 - NOTCH3
EFNA5,EPHA7,EFNA5_EPHA7,EFNA5 - EPHA7
EFNA5,EPHA10,EFNA5_EPHA10,EFNA5 - EPHA10
EFNA5,EPHA1,EFNA5_EPHA1,EFNA5 - EPHA1
EFNA5,EPHA3,EFNA5_EPHA3,EFNA5 - EPHA3
EFNA5,EPHA5,EFNA5_EPHA5,EFNA5 - EPHA5
EFNA5,EPHA6,EFNA5_EPHA6,EFNA5 - EPHA6
EFNA5,EPHA4,EFNA5_EPHA4,EFNA5 - EPHA4
EFNA5,EPHB2,EFNA5_EPHB2,EFNA5 - EPHB2
EFNA5,EPHB1,EFNA5_EPHB1,EFNA5 - EPHB1
EFNA5,EPHB6,EFNA5_EPHB6,EFNA5 - EPHB6
EFNA5,EPHA2,EFNA5_EPHA2,EFNA5 - EPHA2
EFNA5,EPHA8,EFNA5_EPHA8,EFNA5 - EPHA8
NXPH3,NRXN2,NXPH3_NRXN2,NXPH3 - NRXN2
NXPH3,NRXN3,NXPH3_NRXN3,NXPH3 - NRXN3
NXPH3,NRXN1,NXPH3_NRXN1,NXPH3 - NRXN1
SERPINA7,SLC16A2,SERPINA7_SLC16A2,SERPINA7 - SLC16A2
NPW,NPBWR2,NPW_NPBWR2,NPW - NPBWR2
NPW,NPBWR1,NPW_NPBWR1,NPW - NPBWR1
NPW,ADRA2A,NPW_ADRA2A,NPW - ADRA2A
NPW,MTNR1A,NPW_MTNR1A,NPW - MTNR1A
NPW,GRM7,NPW_GRM7,NPW - GRM7
CTHRC1,FZD5,CTHRC1_FZD5,CTHRC1 - FZD5
CTHRC1,FZD6,CTHRC1_FZD6,CTHRC1 - FZD6
CTHRC1,FZD3,CTHRC1_FZD3,CTHRC1 - FZD3
CNTN2,NRCAM,CNTN2_NRCAM,CNTN2 - NRCAM
CNTN2,CNTN1,CNTN2_CNTN1,CNTN2 - CNTN1
CNTN2,CNTNAP2,CNTN2_CNTNAP2,CNTN2 - CNTNAP2
CNTN2,NRP1,CNTN2_NRP1,CNTN2 - NRP1
BCAN,EGFR,BCAN_EGFR,BCAN - EGFR
BCAN,NRCAM,BCAN_NRCAM,BCAN - NRCAM
GAST,CCKBR,GAST_CCKBR,GAST - CCKBR
FBLN1,ITGB1,FBLN1_ITGB1,FBLN1 - ITGB1
CALCA,TSHR,CALCA_TSHR,CALCA - TSHR
CALCA,ADRB3,CALCA_ADRB3,CALCA - ADRB3
CALCA,GPR20,CALCA_GPR20,CALCA - GPR20
CALCA,ADRB2,CALCA_ADRB2,CALCA - ADRB2
CALCA,GPR84,CALCA_GPR84,CALCA - GPR84
CALCA,PTH1R,CALCA_PTH1R,CALCA - PTH1R
CALCA,ADCYAP1R1,CALCA_ADCYAP1R1,CALCA - ADCYAP1R1
CALCA,RAMP2,CALCA_RAMP2,CALCA - RAMP2
