Ligand_symbol,Receptor_symbol,interaction_name,interaction_name_2
Vcan,Tlr2,Vcan_Tlr2,Vcan - Tlr2
Vcan,Cd44,Vcan_Cd44,Vcan - Cd44
Vcan,Selp,Vcan_Selp,Vcan - Selp
Calm1,Fas,Calm1_Fas,Calm1 - Fas
Calm1,Sell,Calm1_Sell,Calm1 - Sell
Calm1,Scn10a,Calm1_Scn10a,Calm1 - Scn10a
Calm1,Scn4a,Calm1_Scn4a,Calm1 - Scn4a
Calm1,Trpc5,Calm1_Trpc5,Calm1 - Trpc5
Calm1,Kcnq3,Calm1_Kcnq3,Calm1 - Kcnq3
Calm1,Adcy8,Calm1_Adcy8,Calm1 - Adcy8
Calm1,Mylk,Calm1_Mylk,Calm1 - Mylk
Calm1,Oprm1,Calm1_Oprm1,Calm1 - Oprm1
Calm1,Cacna1c,Calm1_Cacna1c,Calm1 - Cacna1c
Calm1,Kcnn4,Calm1_Kcnn4,Calm1 - Kcnn4
Calm1,Grm4,Calm1_Grm4,Calm1 - Grm4
Calm1,Cnga2,Calm1_Cnga2,Calm1 - Cnga2
Calm1,Kcnq1,Calm1_Kcnq1,Calm1 - Kcnq1
Calm1,Mip,Calm1_Mip,Calm1 - Mip
Prl8a8,Prlr,Prl8a8_Prlr,Prl8a8 - Prlr
Prl8a6,Prlr,Prl8a6_Prlr,Prl8a6 - Prlr
Prl,Prlr,Prl_Prlr,Prl - Prlr
Prl2c2,Prlr,Prl2c2_Prlr,Prl2c2 - Prlr
Cntf,Il6st,Cntf_Il6st,Cntf - Il6st
Cntf,Cntfr,Cntf_Cntfr,Cntf - Cntfr
Eda,Eda2r,Eda_Eda2r,Eda - Eda2r
Eda,Edar,Eda_Edar,Eda - Edar
Nrg2,Erbb3,Nrg2_Erbb3,Nrg2 - Erbb3
Nrg2,Erbb4,Nrg2_Erbb4,Nrg2 - Erbb4
Btc,Egfr,Btc_Egfr,Btc - Egfr
Btc,Erbb2,Btc_Erbb2,Btc - Erbb2
Btc,Erbb4,Btc_Erbb4,Btc - Erbb4
Lgals3,Il13ra2,Lgals3_Il13ra2,Lgals3 - Il13ra2
Lgals3,Itgb1,Lgals3_Itgb1,Lgals3 - Itgb1
Lgals3,Itgb4,Lgals3_Itgb4,Lgals3 - Itgb4
Lgals3,Mag,Lgals3_Mag,Lgals3 - Mag
Lgals3,Itga3,Lgals3_Itga3,Lgals3 - Itga3
Lgals3,Mertk,Lgals3_Mertk,Lgals3 - Mertk
Lgals3,Itgb3,Lgals3_Itgb3,Lgals3 - Itgb3
Afdn,Nrxn3,Afdn_Nrxn3,Afdn - Nrxn3
Afdn,Nectin4,Afdn_Nectin4,Afdn - Nectin4
Afdn,Nectin3,Afdn_Nectin3,Afdn - Nectin3
Afdn,Nectin1,Afdn_Nectin1,Afdn - Nectin1
Afdn,Nectin2,Afdn_Nectin2,Afdn - Nectin2
Reln,Itgb1,Reln_Itgb1,Reln - Itgb1
Reln,Notch1,Reln_Notch1,Reln - Notch1
Reln,Lrp8,Reln_Lrp8,Reln - Lrp8
Reln,Vldlr,Reln_Vldlr,Reln - Vldlr
Reln,Itga5,Reln_Itga5,Reln - Itga5
Reln,Itga2b,Reln_Itga2b,Reln - Itga2b
Reln,Itga3,Reln_Itga3,Reln - Itga3
Reln,Itgb3,Reln_Itgb3,Reln - Itgb3
Nxph1,Nrxn1,Nxph1_Nrxn1,Nxph1 - Nrxn1
Nxph1,Nrxn3,Nxph1_Nrxn3,Nxph1 - Nrxn3
Nxph1,Nrxn2,Nxph1_Nrxn2,Nxph1 - Nrxn2
Slit2,Robo2,Slit2_Robo2,Slit2 - Robo2
Slit2,Plxna1,Slit2_Plxna1,Slit2 - Plxna1
Slit2,Robo3,Slit2_Robo3,Slit2 - Robo3
Slit2,Robo1,Slit2_Robo1,Slit2 - Robo1
Slit2,Robo4,Slit2_Robo4,Slit2 - Robo4
Col9a3,Mag,Col9a3_Mag,Col9a3 - Mag
Wnt11,Fzd7,Wnt11_Fzd7,Wnt11 - Fzd7
Wnt11,Musk,Wnt11_Musk,Wnt11 - Musk
Wnt11,Ryk,Wnt11_Ryk,Wnt11 - Ryk
Cntn2,Nrp1,Cntn2_Nrp1,Cntn2 - Nrp1
Cntn2,Cntn1,Cntn2_Cntn1,Cntn2 - Cntn1
L1cam,Itgav,L1cam_Itgav,L1cam - Itgav
L1cam,Erbb2,L1cam_Erbb2,L1cam - Erbb2
L1cam,Itgb1,L1cam_Itgb1,L1cam - Itgb1
L1cam,Nrp1,L1cam_Nrp1,L1cam - Nrp1
L1cam,Itga5,L1cam_Itga5,L1cam - Itga5
L1cam,Erbb3,L1cam_Erbb3,L1cam - Erbb3
L1cam,Cntn1,L1cam_Cntn1,L1cam - Cntn1
L1cam,Itgb3,L1cam_Itgb3,L1cam - Itgb3
Ngf,Sort1,Ngf_Sort1,Ngf - Sort1
Ngf,Ntrk1,Ngf_Ntrk1,Ngf - Ntrk1
Ngf,Ngfr,Ngf_Ngfr,Ngf - Ngfr
Ngf,Ntrk3,Ngf_Ntrk3,Ngf - Ntrk3
Ngf,Sorcs2,Ngf_Sorcs2,Ngf - Sorcs2
Ngf,Sorcs3,Ngf_Sorcs3,Ngf - Sorcs3
Ngf,Trpv1,Ngf_Trpv1,Ngf - Trpv1
Ntf3,Ntrk1,Ntf3_Ntrk1,Ntf3 - Ntrk1
Ntf3,Ntrk2,Ntf3_Ntrk2,Ntf3 - Ntrk2
Ntf3,Ngfr,Ntf3_Ngfr,Ntf3 - Ngfr
Ntf3,Ntrk3,Ntf3_Ntrk3,Ntf3 - Ntrk3
Omg,Rtn4r,Omg_Rtn4r,Omg - Rtn4r
Omg,Ngfr,Omg_Ngfr,Omg - Ngfr
Omg,Lingo1,Omg_Lingo1,Omg - Lingo1
Omg,Rtn4rl1,Omg_Rtn4rl1,Omg - Rtn4rl1
Ntf5,Ntrk1,Ntf5_Ntrk1,Ntf5 - Ntrk1
Ntf5,Ngfr,Ntf5_Ngfr,Ntf5 - Ngfr
Bsg,Cd44,Bsg_Cd44,Bsg - Cd44
Bsg,Cav1,Bsg_Cav1,Bsg - Cav1
Bsg,Itgb2,Bsg_Itgb2,Bsg - Itgb2
Bsg,Sele,Bsg_Sele,Bsg - Sele
Bsg,Slc16a1,Bsg_Slc16a1,Bsg - Slc16a1
Bsg,Spn,Bsg_Spn,Bsg - Spn
Bsg,Slc16a7,Bsg_Slc16a7,Bsg - Slc16a7
Fga,Itgb1,Fga_Itgb1,Fga - Itgb1
Fga,Tlr4,Fga_Tlr4,Fga - Tlr4
Fga,Itga5,Fga_Itga5,Fga - Itga5
Fga,Itga2b,Fga_Itga2b,Fga - Itga2b
Fga,Itgb2,Fga_Itgb2,Fga - Itgb2
Fga,Itgb3,Fga_Itgb3,Fga - Itgb3
Spon2,Itgb2,Spon2_Itgb2,Spon2 - Itgb2
Gdf2,Bmpr2,Gdf2_Bmpr2,Gdf2 - Bmpr2
Gdf2,Acvr1,Gdf2_Acvr1,Gdf2 - Acvr1
Gdf2,Alk,Gdf2_Alk,Gdf2 - Alk
Gdf2,Acvrl1,Gdf2_Acvrl1,Gdf2 - Acvrl1
Il12a,Il12rb1,Il12a_Il12rb1,Il12a - Il12rb1
Lgals8,Itga3,Lgals8_Itga3,Lgals8 - Itga3
Ihh,Cdon,Ihh_Cdon,Ihh - Cdon
Ihh,Ptch1,Ihh_Ptch1,Ihh - Ptch1
Ihh,Hhip,Ihh_Hhip,Ihh - Hhip
Ihh,Gpc1,Ihh_Gpc1,Ihh - Gpc1
Ihh,Ptch2,Ihh_Ptch2,Ihh - Ptch2
Ihh,Smo,Ihh_Smo,Ihh - Smo
Serpine2,Plaur,Serpine2_Plaur,Serpine2 - Plaur
Srpx2,Plaur,Srpx2_Plaur,Srpx2 - Plaur
Ceacam1,Plaur,Ceacam1_Plaur,Ceacam1 - Plaur
Ceacam1,Sdc4,Ceacam1_Sdc4,Ceacam1 - Sdc4
Mmp12,Plaur,Mmp12_Plaur,Mmp12 - Plaur
Vegfa,Itgav,Vegfa_Itgav,Vegfa - Itgav
Vegfa,Sdc2,Vegfa_Sdc2,Vegfa - Sdc2
Vegfa,Gpc1,Vegfa_Gpc1,Vegfa - Gpc1
Vegfa,Flt1,Vegfa_Flt1,Vegfa - Flt1
Vegfa,Nrp1,Vegfa_Nrp1,Vegfa - Nrp1
Vegfa,Nrp2,Vegfa_Nrp2,Vegfa - Nrp2
Vegfa,Npr1,Vegfa_Npr1,Vegfa - Npr1
Vegfa,Ptprz1,Vegfa_Ptprz1,Vegfa - Ptprz1
Vegfa,Kdr,Vegfa_Kdr,Vegfa - Kdr
Vegfa,Axl,Vegfa_Axl,Vegfa - Axl
Vegfa,Itgb3,Vegfa_Itgb3,Vegfa - Itgb3
Vegfa,Ptprb,Vegfa_Ptprb,Vegfa - Ptprb
Gas6,Tyro3,Gas6_Tyro3,Gas6 - Tyro3
Gas6,Axl,Gas6_Axl,Gas6 - Axl
Gas6,Mertk,Gas6_Mertk,Gas6 - Mertk
Il7,Il2rg,Il7_Il2rg,Il7 - Il2rg
Il7,Il7r,Il7_Il7r,Il7 - Il7r
Vim,Cd44,Vim_Cd44,Vim - Cd44
Mmp7,Cd44,Mmp7_Cd44,Mmp7 - Cd44
Anxa2,Cd44,Anxa2_Cd44,Anxa2 - Cd44
Has2,Cd44,Has2_Cd44,Has2 - Cd44
Has2,Hmmr,Has2_Hmmr,Has2 - Hmmr
Spp1,Itgav,Spp1_Itgav,Spp1 - Itgav
Spp1,Itgb1,Spp1_Itgb1,Spp1 - Itgb1
Spp1,Cd44,Spp1_Cd44,Spp1 - Cd44
Spp1,Itgb5,Spp1_Itgb5,Spp1 - Itgb5
Spp1,Itga8,Spp1_Itga8,Spp1 - Itga8
Spp1,Itga4,Spp1_Itga4,Spp1 - Itga4
Spp1,Itga9,Spp1_Itga9,Spp1 - Itga9
Spp1,Itgb3,Spp1_Itgb3,Spp1 - Itgb3
Prg4,Cd44,Prg4_Cd44,Prg4 - Cd44
Igf2,Igf1r,Igf2_Igf1r,Igf2 - Igf1r
Igf2,Igf2r,Igf2_Igf2r,Igf2 - Igf2r
Igf2,Insr,Igf2_Insr,Igf2 - Insr
Gpc3,Igf1r,Gpc3_Igf1r,Gpc3 - Igf1r
Gpc3,Cd81,Gpc3_Cd81,Gpc3 - Cd81
Kitl,Kit,Kitl_Kit,Kitl - Kit
Kitl,Epor,Kitl_Epor,Kitl - Epor
Pthlh,Pth1r,Pthlh_Pth1r,Pthlh - Pth1r
Igfbp5,Cav1,Igfbp5_Cav1,Igfbp5 - Cav1
Calml3,Kcnq1,Calml3_Kcnq1,Calml3 - Kcnq1
S100a9,Tlr4,S100a9_Tlr4,S100a9 - Tlr4
S100a9,Ager,S100a9_Ager,S100a9 - Ager
Dll4,Notch1,Dll4_Notch1,Dll4 - Notch1
Dll4,Notch3,Dll4_Notch3,Dll4 - Notch3
Dll4,Notch2,Dll4_Notch2,Dll4 - Notch2
Dll4,Notch4,Dll4_Notch4,Dll4 - Notch4
Dll3,Notch1,Dll3_Notch1,Dll3 - Notch1
Dll3,Notch3,Dll3_Notch3,Dll3 - Notch3
Dll3,Notch2,Dll3_Notch2,Dll3 - Notch2
Dll3,Notch4,Dll3_Notch4,Dll3 - Notch4
Il25,Il17rb,Il25_Il17rb,Il25 - Il17rb
Il17b,Il17rb,Il17b_Il17rb,Il17b - Il17rb
Apoe,Lrp5,Apoe_Lrp5,Apoe - Lrp5
Apoe,Lrp6,Apoe_Lrp6,Apoe - Lrp6
Apoe,Lrp1,Apoe_Lrp1,Apoe - Lrp1
Apoe,Lrp2,Apoe_Lrp2,Apoe - Lrp2
Apoe,Lrp8,Apoe_Lrp8,Apoe - Lrp8
Apoe,Vldlr,Apoe_Vldlr,Apoe - Vldlr
Apoe,Sorl1,Apoe_Sorl1,Apoe - Sorl1
Apoe,Abca1,Apoe_Abca1,Apoe - Abca1
Apoe,Ldlr,Apoe_Ldlr,Apoe - Ldlr
Apoe,Scarb1,Apoe_Scarb1,Apoe - Scarb1
Apoe,Sdc4,Apoe_Sdc4,Apoe - Sdc4
Apoe,Sdc1,Apoe_Sdc1,Apoe - Sdc1
Apoe,Trem2,Apoe_Trem2,Apoe - Trem2
Ptn,Sdc2,Ptn_Sdc2,Ptn - Sdc2
Ptn,Nrp1,Ptn_Nrp1,Ptn - Nrp1
Ptn,Alk,Ptn_Alk,Ptn - Alk
Ptn,Ptprz1,Ptn_Ptprz1,Ptn - Ptprz1
Ptn,Sdc4,Ptn_Sdc4,Ptn - Sdc4
Ptn,Sdc1,Ptn_Sdc1,Ptn - Sdc1
Ptn,Ptprb,Ptn_Ptprb,Ptn - Ptprb
Rspo3,Fzd8,Rspo3_Fzd8,Rspo3 - Fzd8
Rspo3,Lrp6,Rspo3_Lrp6,Rspo3 - Lrp6
Rspo3,Lgr4,Rspo3_Lgr4,Rspo3 - Lgr4
Rspo3,Lgr6,Rspo3_Lgr6,Rspo3 - Lgr6
Rspo3,Sdc4,Rspo3_Sdc4,Rspo3 - Sdc4
Rspo3,Lgr5,Rspo3_Lgr5,Rspo3 - Lgr5
Tnc,Egfr,Tnc_Egfr,Tnc - Egfr
Tnc,Itgav,Tnc_Itgav,Tnc - Itgav
Tnc,Itgb1,Tnc_Itgb1,Tnc - Itgb1
Tnc,Itga7,Tnc_Itga7,Tnc - Itga7
Tnc,Itga8,Tnc_Itga8,Tnc - Itga8
Tnc,Tlr4,Tnc_Tlr4,Tnc - Tlr4
Tnc,Itga9,Tnc_Itga9,Tnc - Itga9
Tnc,Itga2,Tnc_Itga2,Tnc - Itga2
Tnc,Sdc4,Tnc_Sdc4,Tnc - Sdc4
Tnc,Itgb3,Tnc_Itgb3,Tnc - Itgb3
Tnc,Itgb6,Tnc_Itgb6,Tnc - Itgb6
Tgm2,Sdc4,Tgm2_Sdc4,Tgm2 - Sdc4
Htra2,Cd40,Htra2_Cd40,Htra2 - Cd40
Ptpn6,Cd22,Ptpn6_Cd22,Ptpn6 - Cd22
Ptpn6,Ros1,Ptpn6_Ros1,Ptpn6 - Ros1
St6gal1,Cd22,St6gal1_Cd22,St6gal1 - Cd22
Grp,Nmbr,Grp_Nmbr,Grp - Nmbr
Grp,Grpr,Grp_Grpr,Grp - Grpr
Ptpn11,Ros1,Ptpn11_Ros1,Ptpn11 - Ros1
Il19,Il20rb,Il19_Il20rb,Il19 - Il20rb
Il19,Il20ra,Il19_Il20ra,Il19 - Il20ra
Il24,Il20rb,Il24_Il20rb,Il24 - Il20rb
Il24,Il22ra1,Il24_Il22ra1,Il24 - Il22ra1
Il24,Il20ra,Il24_Il20ra,Il24 - Il20ra
Ifng,Ifngr1,Ifng_Ifngr1,Ifng - Ifngr1
Ifng,Ifngr2,Ifng_Ifngr2,Ifng - Ifngr2
Tac1,Tacr1,Tac1_Tacr1,Tac1 - Tacr1
Tac1,Tacr2,Tac1_Tacr2,Tac1 - Tacr2
Tac1,Tacr3,Tac1_Tacr3,Tac1 - Tacr3
Tac1,Grpr,Tac1_Grpr,Tac1 - Grpr
Tac2,Tacr1,Tac2_Tacr1,Tac2 - Tacr1
Tac2,Tacr2,Tac2_Tacr2,Tac2 - Tacr2
Tac2,Tacr3,Tac2_Tacr3,Tac2 - Tacr3
Ang,Egfr,Ang_Egfr,Ang - Egfr
Tnfsf12,Egfr,Tnfsf12_Egfr,Tnfsf12 - Egfr
Tnfsf12,Tnfrsf12a,Tnfsf12_Tnfrsf12a,Tnfsf12 - Tnfrsf12a
Tnfsf12,Tnfrsf25,Tnfsf12_Tnfrsf25,Tnfsf12 - Tnfrsf25
Ereg,Egfr,Ereg_Egfr,Ereg - Egfr
Spink1,Egfr,Spink1_Egfr,Spink1 - Egfr
Hsp90aa1,Egfr,Hsp90aa1_Egfr,Hsp90aa1 - Egfr
Hsp90aa1,Fgfr3,Hsp90aa1_Fgfr3,Hsp90aa1 - Fgfr3
Hsp90aa1,Lrp1,Hsp90aa1_Lrp1,Hsp90aa1 - Lrp1
Hsp90aa1,Cftr,Hsp90aa1_Cftr,Hsp90aa1 - Cftr
Lrig1,Egfr,Lrig1_Egfr,Lrig1 - Egfr
Epgn,Egfr,Epgn_Egfr,Epgn - Egfr
Agtrap,Rack1,Agtrap_Rack1,Agtrap - Rack1
Dkk3,Kremen1,Dkk3_Kremen1,Dkk3 - Kremen1
Dkk4,Lrp6,Dkk4_Lrp6,Dkk4 - Lrp6
Dkk4,Kremen1,Dkk4_Kremen1,Dkk4 - Kremen1
Lypd3,Agr2,Lypd3_Agr2,Lypd3 - Agr2
Vwf,Lrp1,Vwf_Lrp1,Vwf - Lrp1
Vwf,Itgav,Vwf_Itgav,Vwf - Itgav
Vwf,Itga4,Vwf_Itga4,Vwf - Itga4
Vwf,Tnfrsf11b,Vwf_Tnfrsf11b,Vwf - Tnfrsf11b
Vwf,Itga2b,Vwf_Itga2b,Vwf - Itga2b
Vwf,Itga2,Vwf_Itga2,Vwf - Itga2
Vwf,Itgb3,Vwf_Itgb3,Vwf - Itgb3
Vwf,Gp9,Vwf_Gp9,Vwf - Gp9
Vwf,Stab2,Vwf_Stab2,Vwf - Stab2
Vwf,Gp5,Vwf_Gp5,Vwf - Gp5
Vwf,Gp1ba,Vwf_Gp1ba,Vwf - Gp1ba
Vwf,Gp1bb,Vwf_Gp1bb,Vwf - Gp1bb
Angptl3,Itgav,Angptl3_Itgav,Angptl3 - Itgav
Angptl3,Itga5,Angptl3_Itga5,Angptl3 - Itga5
Angptl3,Itgb3,Angptl3_Itgb3,Angptl3 - Itgb3
F7,F2rl1,F7_F2rl1,F7 - F2rl1
F7,F3,F7_F3,F7 - F3
Nptx2,Nptxr,Nptx2_Nptxr,Nptx2 - Nptxr
Nptx1,Nptxr,Nptx1_Nptxr,Nptx1 - Nptxr
Fgb,Itga5,Fgb_Itga5,Fgb - Itga5
Angptl8,Gpihbp1,Angptl8_Gpihbp1,Angptl8 - Gpihbp1
Cd6,Alcam,Cd6_Alcam,Cd6 - Alcam
Trf,Tfrc,Trf_Tfrc,Trf - Tfrc
Trf,Tfr2,Trf_Tfr2,Trf - Tfr2
Ifnb1,Ifnar1,Ifnb1_Ifnar1,Ifnb1 - Ifnar1
Ifnb1,Ifnar2,Ifnb1_Ifnar2,Ifnb1 - Ifnar2
Lhb,Lhcgr,Lhb_Lhcgr,Lhb - Lhcgr
Pdgfd,Pdgfra,Pdgfd_Pdgfra,Pdgfd - Pdgfra
Pdgfd,Pdgfrb,Pdgfd_Pdgfrb,Pdgfd - Pdgfrb
Il34,Csf1r,Il34_Csf1r,Il34 - Csf1r
Alox5ap,Alox5,Alox5ap_Alox5,Alox5ap - Alox5
S100a8,Tlr4,S100a8_Tlr4,S100a8 - Tlr4
S100a8,Ly96,S100a8_Ly96,S100a8 - Ly96
Sema3d,Nrp1,Sema3d_Nrp1,Sema3d - Nrp1
Pdyn,Oprk1,Pdyn_Oprk1,Pdyn - Oprk1
Cp,Slc40a1,Cp_Slc40a1,Cp - Slc40a1
Cd86,Cd28,Cd86_Cd28,Cd86 - Cd28
Icosl,Cd28,Icosl_Cd28,Icosl - Cd28
Icosl,Icos,Icosl_Icos,Icosl - Icos
Il1rn,Il1rl2,Il1rn_Il1rl2,Il1rn - Il1rl2
Il1rn,Il1r1,Il1rn_Il1r1,Il1rn - Il1r1
Il1rn,Il1r2,Il1rn_Il1r2,Il1rn - Il1r2
Nms,Nmur2,Nms_Nmur2,Nms - Nmur2
Nms,Nmur1,Nms_Nmur1,Nms - Nmur1
Pdcd1lg2,Pdcd1,Pdcd1lg2_Pdcd1,Pdcd1lg2 - Pdcd1
Pdcd1lg2,Pdcd2,Pdcd1lg2_Pdcd2,Pdcd1lg2 - Pdcd2
Psap,Lrp1,Psap_Lrp1,Psap - Lrp1
Psap,Gpr37l1,Psap_Gpr37l1,Psap - Gpr37l1
Psap,Gpr37,Psap_Gpr37,Psap - Gpr37
Podxl2,Sell,Podxl2_Sell,Podxl2 - Sell
Cfh,Itgam,Cfh_Itgam,Cfh - Itgam
Cfh,Sell,Cfh_Sell,Cfh - Sell
Cntn6,Notch1,Cntn6_Notch1,Cntn6 - Notch1
Rbp3,Notch1,Rbp3_Notch1,Rbp3 - Notch1
Ccn3,Notch1,Ccn3_Notch1,Ccn3 - Notch1
Dlk2,Notch1,Dlk2_Notch1,Dlk2 - Notch1
Dlk1,Notch1,Dlk1_Notch1,Dlk1 - Notch1
Dlk1,Notch3,Dlk1_Notch3,Dlk1 - Notch3
Dlk1,Notch2,Dlk1_Notch2,Dlk1 - Notch2
Egfl7,Itgav,Egfl7_Itgav,Egfl7 - Itgav
Egfl7,Notch1,Egfl7_Notch1,Egfl7 - Notch1
Egfl7,Notch3,Egfl7_Notch3,Egfl7 - Notch3
Egfl7,Notch2,Egfl7_Notch2,Egfl7 - Notch2
Mfap2,Notch1,Mfap2_Notch1,Mfap2 - Notch1
Mfap5,Notch1,Mfap5_Notch1,Mfap5 - Notch1
Dspp,Itgav,Dspp_Itgav,Dspp - Itgav
Dspp,Itgb6,Dspp_Itgb6,Dspp - Itgb6
Fbn1,Itgav,Fbn1_Itgav,Fbn1 - Itgav
Agrn,Lrp4,Agrn_Lrp4,Agrn - Lrp4
Agrn,Musk,Agrn_Musk,Agrn - Musk
Agrn,Atp1a3,Agrn_Atp1a3,Agrn - Atp1a3
Proc,Procr,Proc_Procr,Proc - Procr
Nppb,Npr3,Nppb_Npr3,Nppb - Npr3
Nppb,Npr1,Nppb_Npr1,Nppb - Npr1
Nppb,Npr2,Nppb_Npr2,Nppb - Npr2
Nppa,Npr3,Nppa_Npr3,Nppa - Npr3
Nppa,Npr1,Nppa_Npr1,Nppa - Npr1
Nppa,Npr2,Nppa_Npr2,Nppa - Npr2
Tfpi,F3,Tfpi_F3,Tfpi - F3
Gdf10,Bmpr1b,Gdf10_Bmpr1b,Gdf10 - Bmpr1b
Gdf10,Bmpr1a,Gdf10_Bmpr1a,Gdf10 - Bmpr1a
Gdf10,Acvr1,Gdf10_Acvr1,Gdf10 - Acvr1
Bmp6,Acvr2b,Bmp6_Acvr2b,Bmp6 - Acvr2b
Bmp6,Bmpr1b,Bmp6_Bmpr1b,Bmp6 - Bmpr1b
Bmp6,Bmpr2,Bmp6_Bmpr2,Bmp6 - Bmpr2
Bmp6,Bmpr1a,Bmp6_Bmpr1a,Bmp6 - Bmpr1a
Bmp6,Acvr1,Bmp6_Acvr1,Bmp6 - Acvr1
Bmp6,Hjv,Bmp6_Hjv,Bmp6 - Hjv
Pltp,Abca1,Pltp_Abca1,Pltp - Abca1
Cck,Cckar,Cck_Cckar,Cck - Cckar
Cck,Cckbr,Cck_Cckbr,Cck - Cckbr
Gnrh1,Gnrhr,Gnrh1_Gnrhr,Gnrh1 - Gnrhr
Mmp14,Flt1,Mmp14_Flt1,Mmp14 - Flt1
S100a10,Trpv5,S100a10_Trpv5,S100a10 - Trpv5
S100a10,Trpv6,S100a10_Trpv6,S100a10 - Trpv6
Shank3,Ret,Shank3_Ret,Shank3 - Ret
Sostdc1,Lrp6,Sostdc1_Lrp6,Sostdc1 - Lrp6
Wnt5b,Lrp6,Wnt5b_Lrp6,Wnt5b - Lrp6
Guca2b,Gucy2c,Guca2b_Gucy2c,Guca2b - Gucy2c
Adam3,Cd9,Adam3_Cd9,Adam3 - Cd9
Slurp1,Chrna7,Slurp1_Chrna7,Slurp1 - Chrna7
Clec4g,Tyrobp,Clec4g_Tyrobp,Clec4g - Tyrobp
Col18a1,Gpc1,Col18a1_Gpc1,Col18a1 - Gpc1
Col18a1,Itgb5,Col18a1_Itgb5,Col18a1 - Itgb5
Col18a1,Gpc4,Col18a1_Gpc4,Col18a1 - Gpc4
C1qtnf5,Mfrp,C1qtnf5_Mfrp,C1qtnf5 - Mfrp
Slpi,Plscr4,Slpi_Plscr4,Slpi - Plscr4
Prnd,Rpsa,Prnd_Rpsa,Prnd - Rpsa
Ptma,Vipr1,Ptma_Vipr1,Ptma - Vipr1
Mst1,Mst1r,Mst1_Mst1r,Mst1 - Mst1r
Ccl1,Ccr8,Ccl1_Ccr8,Ccl1 - Ccr8
Flt3l,Flt3,Flt3l_Flt3,Flt3l - Flt3
Cxcl9,Cxcr3,Cxcl9_Cxcr3,Cxcl9 - Cxcr3
Cxcl9,Ccr3,Cxcl9_Ccr3,Cxcl9 - Ccr3
Cxcl9,Dpp4,Cxcl9_Dpp4,Cxcl9 - Dpp4
Ccl28,Ackr2,Ccl28_Ackr2,Ccl28 - Ackr2
Ccl28,Ccr3,Ccl28_Ccr3,Ccl28 - Ccr3
Ccl28,Ccr10,Ccl28_Ccr10,Ccl28 - Ccr10
Ctsd,Lrp1,Ctsd_Lrp1,Ctsd - Lrp1
Hspa1b,Lrp1,Hspa1b_Lrp1,Hspa1b - Lrp1
Gip,Dpp4,Gip_Dpp4,Gip - Dpp4
Gip,Gipr,Gip_Gipr,Gip - Gipr
Retn,Tlr4,Retn_Tlr4,Retn - Tlr4
Npb,Npbwr1,Npb_Npbwr1,Npb - Npbwr1
Npw,Npbwr1,Npw_Npbwr1,Npw - Npbwr1
Uts2b,Sstr5,Uts2b_Sstr5,Uts2b - Sstr5
Uts2b,Uts2r,Uts2b_Uts2r,Uts2b - Uts2r
Pon2,Htr2a,Pon2_Htr2a,Pon2 - Htr2a
Tnfsf15,Tnfrsf25,Tnfsf15_Tnfrsf25,Tnfsf15 - Tnfrsf25
Ccl27a,Ackr2,Ccl27a_Ackr2,Ccl27a - Ackr2
Ccl27a,Ccr10,Ccl27a_Ccr10,Ccl27a - Ccr10
Sema4c,Plxnb2,Sema4c_Plxnb2,Sema4c - Plxnb2
Ccl20,Cxcr3,Ccl20_Cxcr3,Ccl20 - Cxcr3
Ccl20,Ccr6,Ccl20_Ccr6,Ccl20 - Ccr6
Ccl19,Cxcr3,Ccl19_Cxcr3,Ccl19 - Cxcr3
Ccl19,Ackr4,Ccl19_Ackr4,Ccl19 - Ackr4
Ccl19,Ccr7,Ccl19_Ccr7,Ccl19 - Ccr7
Ccl21b,Cxcr3,Ccl21b_Cxcr3,Ccl21b - Cxcr3
Ccl21b,Ccr7,Ccl21b_Ccr7,Ccl21b - Ccr7
Liph,Lpar1,Liph_Lpar1,Liph - Lpar1
Apela,Aplnr,Apela_Aplnr,Apela - Aplnr
Cd200,Cd200r1,Cd200_Cd200r1,Cd200 - Cd200r1
Cd200,Cd200r2,Cd200_Cd200r2,Cd200 - Cd200r2
Col4a3,Itgb1,Col4a3_Itgb1,Col4a3 - Itgb1
Col4a3,Itga2,Col4a3_Itga2,Col4a3 - Itga2
Col8a1,Itga2,Col8a1_Itga2,Col8a1 - Itga2
Col8a1,Itga1,Col8a1_Itga1,Col8a1 - Itga1
Nps,Npsr1,Nps_Npsr1,Nps - Npsr1
Prok1,Prokr2,Prok1_Prokr2,Prok1 - Prokr2
Prok1,Prokr1,Prok1_Prokr1,Prok1 - Prokr1
Insl5,Rxfp4,Insl5_Rxfp4,Insl5 - Rxfp4
Ghrl,Ghsr,Ghrl_Ghsr,Ghrl - Ghsr
Ccl27b,Ccr10,Ccl27b_Ccr10,Ccl27b - Ccr10
Rtn3,Rtn4r,Rtn3_Rtn4r,Rtn3 - Rtn4r
Prlh,Prlhr,Prlh_Prlhr,Prlh - Prlhr
Prl8a2,Pgr,Prl8a2_Pgr,Prl8a2 - Pgr
Rgmb,Neo1,Rgmb_Neo1,Rgmb - Neo1
Rgma,Neo1,Rgma_Neo1,Rgma - Neo1
Hspg2,Itgb1,Hspg2_Itgb1,Hspg2 - Itgb1
Hspg2,Col13a1,Hspg2_Col13a1,Hspg2 - Col13a1
Hspg2,Ptprs,Hspg2_Ptprs,Hspg2 - Ptprs
